q_xT_0,q_xT_1,q_xT_2,q_xT_3
0.00000000,-29.22256279,10.28963375,-2.88109756
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.46951222
0.00000000,-29.22256279,10.28963375,-2.26371956
0.00000000,-29.42835236,11.31859779,-2.88109756
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.42835236,9.67225647,-2.46951222
0.00000000,-29.42835236,10.28963375,-3.49847555
0.00000000,-29.42835236,9.87804890,-2.26371956
0.00000000,-29.01676750,10.90701199,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.63414764,10.08384132,-3.70426846
0.00000000,-29.63414764,11.11280441,-2.88109756
0.00000000,-29.42835236,10.70121956,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.83994102,10.70121956,-3.08689022
0.00000000,-29.22256279,10.90701199,-2.88109756
0.00000000,-29.63414764,10.49542713,-3.49847555
0.00000000,-29.22256279,10.08384132,-2.05792689
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.63414764,11.11280441,-3.08689022
0.00000000,-29.22256279,10.49542713,-2.05792689
0.00000000,-30.04573250,10.70121956,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.88109756
0.00000000,-29.22256279,11.11280441,-2.88109756
0.00000000,-29.63414764,9.87804890,-3.08689022
0.00000000,-29.83994102,10.90701199,-2.46951222
0.00000000,-29.01676750,10.28963375,-2.67530489
0.00000000,-29.01676750,10.49542713,-3.29268312
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.22256279,10.28963375,-2.26371956
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-30.25152588,10.70121956,-2.88109756
0.00000000,-29.42835236,11.11280441,-2.88109756
0.00000000,-29.63414764,10.70121956,-2.46951222
0.00000000,-29.63414764,9.87804890,-2.88109756
0.00000000,-29.01676750,11.11280441,-3.70426846
0.00000000,-29.22256279,10.70121956,-3.29268312
0.00000000,-29.42835236,10.08384132,-3.49847555
0.00000000,-29.22256279,10.08384132,-2.67530489
0.00000000,-29.22256279,9.87804890,-2.67530489
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-29.22256279,10.08384132,-2.26371956
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.63414764,10.70121956,-2.88109756
0.00000000,-29.42835236,10.90701199,-2.46951222
0.00000000,-29.22256279,10.08384132,-3.29268312
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.88109756
0.00000000,-29.42835236,10.70121956,-2.26371956
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.26371956
0.00000000,-29.22256279,10.28963375,-1.64634156
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.42835236,9.67225647,-2.67530489
0.00000000,-29.22256279,10.28963375,-2.67530489
0.00000000,-29.63414764,10.70121956,-2.67530489
0.00000000,-29.22256279,10.70121956,-3.49847555
0.00000000,-29.22256279,10.28963375,-2.26371956
0.00000000,-29.63414764,10.28963375,-3.08689022
0.00000000,-29.22256279,10.08384132,-2.67530489
0.00000000,-29.42835236,10.28963375,-1.85213423
0.00000000,-29.22256279,9.87804890,-2.67530489
0.00000000,-29.22256279,10.28963375,-3.29268312
0.00000000,-29.22256279,11.31859779,-2.67530489
0.00000000,-29.63414764,10.90701199,-2.67530489
0.00000000,-29.63414764,10.49542713,-2.46951222
0.00000000,-28.60518265,10.49542713,-2.26371956
0.00000000,-29.22256279,10.49542713,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.42835236,10.70121956,-3.08689022
0.00000000,-29.42835236,10.90701199,-3.08689022
0.00000000,-29.63414764,10.70121956,-2.88109756
0.00000000,-29.63414764,10.49542713,-3.08689022
0.00000000,-29.63414764,11.11280441,-2.46951222
0.00000000,-29.22256279,10.28963375,-2.05792689
0.00000000,-29.22256279,10.08384132,-2.05792689
0.00000000,-29.83994102,9.87804890,-3.49847555
0.00000000,-29.01676750,10.90701199,-2.88109756
0.00000000,-29.22256279,10.08384132,-3.08689022
0.00000000,-29.22256279,10.49542713,-3.08689022
0.00000000,-29.01676750,11.11280441,-2.26371956
0.00000000,-29.83994102,10.70121956,-2.67530489
0.00000000,-29.83994102,10.49542713,-2.46951222
0.00000000,-29.63414764,10.08384132,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.22256279,10.70121956,-2.46951222
0.00000000,-29.83994102,10.28963375,-3.29268312
0.00000000,-29.22256279,10.90701199,-3.49847555
0.00000000,-28.81097794,10.49542713,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.05792689
0.00000000,-28.81097794,10.28963375,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.01676750,10.49542713,-2.05792689
0.00000000,-29.83994102,10.90701199,-2.26371956
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.22256279,10.08384132,-2.26371956
0.00000000,-29.63414764,10.08384132,-3.29268312
0.00000000,-29.83994102,10.08384132,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.63414764,10.08384132,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.22256279,10.90701199,-2.88109756
0.00000000,-29.63414764,9.87804890,-2.46951222
0.00000000,-29.42835236,10.28963375,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.67530489
0.00000000,-29.42835236,10.70121956,-3.29268312
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.83994102,10.90701199,-2.46951222
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.22256279,10.08384132,-2.67530489
0.00000000,-29.42835236,10.90701199,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.63414764,10.49542713,-1.85213423
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-28.39939117,10.08384132,-2.26371956
0.00000000,-29.63414764,10.90701199,-2.26371956
0.00000000,-29.63414764,10.70121956,-2.67530489
0.00000000,-29.42835236,10.90701199,-2.46951222
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.67530489
0.00000000,-30.25152588,10.49542713,-2.05792689
0.00000000,-29.63414764,10.90701199,-2.67530489
0.00000000,-29.22256279,10.70121956,-3.08689022
0.00000000,-29.83994102,10.49542713,-2.88109756
0.00000000,-29.22256279,9.67225647,-2.26371956
0.00000000,-29.83994102,10.08384132,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.22256279,10.08384132,-2.26371956
0.00000000,-29.42835236,10.28963375,-3.08689022
0.00000000,-29.22256279,10.90701199,-2.88109756
0.00000000,-29.83994102,10.08384132,-3.29268312
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.83994102,10.70121956,-2.46951222
0.00000000,-29.63414764,11.11280441,-2.67530489
0.00000000,-30.25152588,10.49542713,-3.08689022
0.00000000,-28.81097794,11.11280441,-2.46951222
0.00000000,-29.01676750,10.08384132,-2.26371956
0.00000000,-29.42835236,9.87804890,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.42835236,10.90701199,-2.46951222
0.00000000,-29.22256279,11.11280441,-2.46951222
0.00000000,-29.63414764,9.87804890,-2.67530489
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.83994102,10.70121956,-2.46951222
0.00000000,-29.83994102,9.87804890,-2.26371956
0.00000000,-29.22256279,10.08384132,-3.08689022
0.00000000,-29.63414764,10.70121956,-3.29268312
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-28.81097794,10.49542713,-3.70426846
0.00000000,-29.83994102,10.49542713,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.63414764,10.28963375,-1.85213423
0.00000000,-29.01676750,10.49542713,-2.67530489
0.00000000,-29.01676750,9.87804890,-2.67530489
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.05792689
0.00000000,-29.42835236,10.90701199,-2.88109756
0.00000000,-29.63414764,10.49542713,-2.46951222
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.22256279,9.67225647,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.22256279,10.49542713,-3.08689022
0.00000000,-29.42835236,10.49542713,-3.08689022
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-30.04573250,10.49542713,-2.46951222
0.00000000,-29.22256279,11.11280441,-2.26371956
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.42835236,10.49542713,-3.49847555
0.00000000,-28.81097794,10.49542713,-2.26371956
0.00000000,-29.42835236,10.28963375,-2.26371956
0.00000000,-29.42835236,10.08384132,-2.46951222
0.00000000,-29.83994102,10.70121956,-2.46951222
0.00000000,-29.42835236,10.08384132,-2.88109756
0.00000000,-29.42835236,10.90701199,-2.26371956
0.00000000,-29.63414764,10.08384132,-2.67530489
0.00000000,-29.42835236,10.08384132,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.26371956
0.00000000,-29.22256279,10.49542713,-3.08689022
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.83994102,10.28963375,-2.67530489
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.22256279,10.70121956,-2.88109756
0.00000000,-29.22256279,9.87804890,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.63414764,10.49542713,-3.08689022
0.00000000,-29.01676750,10.49542713,-2.88109756
0.00000000,-28.81097794,10.49542713,-3.49847555
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.01676750,10.08384132,-2.46951222
0.00000000,-29.01676750,10.49542713,-3.08689022
0.00000000,-29.83994102,10.70121956,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.83994102,9.67225647,-2.26371956
0.00000000,-29.42835236,11.52439022,-2.05792689
0.00000000,-29.63414764,10.08384132,-2.26371956
0.00000000,-29.42835236,10.49542713,-2.05792689
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.63414764,10.90701199,-2.67530489
0.00000000,-29.22256279,10.08384132,-3.08689022
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-30.04573250,10.08384132,-1.44054878
0.00000000,-29.83994102,11.31859779,-2.67530489
0.00000000,-29.83994102,10.08384132,-2.46951222
0.00000000,-29.42835236,10.08384132,-2.88109756
0.00000000,-29.63414764,10.08384132,-2.46951222
0.00000000,-29.83994102,11.11280441,-2.67530489
0.00000000,-29.01676750,11.11280441,-2.46951222
0.00000000,-29.83994102,10.49542713,-2.88109756
0.00000000,-29.83994102,10.08384132,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.26371956
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-29.22256279,11.31859779,-2.26371956
0.00000000,-29.83994102,10.49542713,-2.67530489
0.00000000,-29.63414764,10.08384132,-2.46951222
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.83994102,9.87804890,-2.46951222
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-30.25152588,10.70121956,-2.67530489
0.00000000,-30.04573250,10.90701199,-3.70426846
0.00000000,-30.25152588,10.28963375,-2.46951222
0.00000000,-29.01676750,10.70121956,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.22256279,11.11280441,-2.05792689
0.00000000,-29.01676750,10.08384132,-2.67530489
0.00000000,-29.22256279,9.87804890,-2.67530489
0.00000000,-30.25152588,10.70121956,-2.67530489
0.00000000,-30.25152588,10.70121956,-2.88109756
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-29.63414764,10.70121956,-2.26371956
0.00000000,-30.04573250,10.08384132,-2.46951222
0.00000000,-29.63414764,10.08384132,-2.26371956
0.00000000,-29.63414764,9.67225647,-2.46951222
0.00000000,-30.04573250,10.70121956,-2.88109756
0.00000000,-29.83994102,10.28963375,-3.08689022
0.00000000,-29.01676750,10.08384132,-2.05792689
0.00000000,-29.01676750,10.70121956,-2.88109756
0.00000000,-29.63414764,10.28963375,-1.64634156
0.00000000,-29.42835236,10.49542713,-3.08689022
0.00000000,-29.83994102,10.90701199,-3.08689022
0.00000000,-29.22256279,10.90701199,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.42835236,10.90701199,-2.05792689
0.00000000,-29.42835236,10.70121956,-2.26371956
0.00000000,-29.01676750,10.70121956,-2.67530489
0.00000000,-29.63414764,10.90701199,-2.67530489
0.00000000,-29.83994102,10.08384132,-3.29268312
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-29.22256279,10.08384132,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.88109756
0.00000000,-29.63414764,10.49542713,-3.08689022
0.00000000,-29.42835236,10.08384132,-2.88109756
0.00000000,-29.01676750,10.28963375,-2.67530489
0.00000000,-29.01676750,10.08384132,-2.88109756
0.00000000,-30.45731735,11.52439022,-2.46951222
0.00000000,-29.63414764,10.70121956,-2.46951222
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-29.63414764,10.70121956,-2.67530489
0.00000000,-29.22256279,11.11280441,-2.67530489
0.00000000,-29.83994102,10.90701199,-2.88109756
0.00000000,-29.63414764,9.87804890,-2.88109756
0.00000000,-29.42835236,10.08384132,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.88109756
0.00000000,-29.01676750,10.28963375,-2.26371956
0.00000000,-29.42835236,10.28963375,-3.49847555
0.00000000,-29.83994102,10.49542713,-3.08689022
0.00000000,-29.01676750,10.49542713,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.05792689
0.00000000,-29.42835236,10.28963375,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.01676750,10.28963375,-2.67530489
0.00000000,-29.01676750,10.28963375,-2.26371956
0.00000000,-29.42835236,9.87804890,-2.67530489
0.00000000,-30.04573250,11.11280441,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.83994102,10.70121956,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.46951222
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.22256279,10.08384132,-2.46951222
0.00000000,-28.81097794,10.49542713,-2.67530489
0.00000000,-29.83994102,10.08384132,-2.46951222
0.00000000,-29.22256279,10.28963375,-2.88109756
0.00000000,-29.42835236,10.08384132,-2.88109756
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.42835236,9.67225647,-2.67530489
0.00000000,-29.22256279,10.49542713,-2.05792689
0.00000000,-29.63414764,10.28963375,-2.05792689
0.00000000,-29.22256279,11.11280441,-2.46951222
0.00000000,-29.83994102,10.49542713,-2.88109756
0.00000000,-29.22256279,10.08384132,-2.88109756
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.88109756
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.01676750,11.11280441,-2.46951222
0.00000000,-29.22256279,9.67225647,-2.67530489
0.00000000,-29.63414764,10.49542713,-3.08689022
0.00000000,-29.63414764,10.70121956,-3.08689022
0.00000000,-29.22256279,10.49542713,-3.29268312
0.00000000,-29.22256279,10.70121956,-2.46951222
0.00000000,-29.63414764,10.49542713,-2.88109756
0.00000000,-29.63414764,10.28963375,-2.67530489
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-28.81097794,10.28963375,-2.67530489
0.00000000,-29.01676750,10.08384132,-3.08689022
0.00000000,-29.42835236,10.49542713,-3.49847555
0.00000000,-29.42835236,10.28963375,-2.67530489
0.00000000,-29.22256279,10.28963375,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.83994102,10.49542713,-2.26371956
0.00000000,-29.01676750,10.08384132,-3.08689022
0.00000000,-29.42835236,9.67225647,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.88109756
0.00000000,-29.01676750,10.70121956,-3.08689022
0.00000000,-29.22256279,10.90701199,-3.29268312
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-29.01676750,10.49542713,-2.05792689
0.00000000,-29.01676750,10.70121956,-2.26371956
0.00000000,-29.01676750,10.90701199,-3.29268312
0.00000000,-29.83994102,10.28963375,-3.08689022
0.00000000,-29.42835236,10.49542713,-3.49847555
0.00000000,-29.22256279,10.70121956,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.63414764,10.08384132,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.88109756
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.83994102,10.49542713,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.01676750,9.87804890,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.63414764,10.08384132,-3.08689022
0.00000000,-29.63414764,10.70121956,-2.05792689
0.00000000,-29.01676750,9.87804890,-2.88109756
0.00000000,-29.01676750,10.28963375,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.01676750,9.87804890,-3.08689022
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.63414764,11.11280441,-2.67530489
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-32.92683029,20.57926750,-2.46951222
0.00000000,-50.41920853,26.34146500,-3.70426846
0.00000000,-40.33536530,25.72408676,-4.11585379
0.00000000,-34.57316971,20.37347603,-2.88109756
0.00000000,-30.86890221,10.28963375,-2.88109756
0.00000000,-33.33841324,45.48018265,-3.70426846
0.00000000,-44.45121765,24.07774544,-3.49847555
0.00000000,-35.39634323,14.40548897,-2.46951222
0.00000000,-33.95579529,20.78506279,-3.49847555
0.00000000,-40.33536530,21.40243912,-3.70426846
0.00000000,-43.01067352,19.96189117,-4.32164621
0.00000000,-46.09756088,14.40548897,-6.37957335
0.00000000,-49.80183029,10.49542713,-8.02591515
0.00000000,-52.68292999,10.08384132,-10.08384132
0.00000000,-50.41920853,15.02286625,-12.14176846
0.00000000,-46.30335617,18.52134132,-8.43750000
0.00000000,-38.68902588,22.22560883,-5.96798754
0.00000000,-39.10061264,26.13567162,-3.08689022
0.00000000,-55.76982117,30.25152588,-2.67530489
0.00000000,-40.95274353,27.37042809,-3.08689022
0.00000000,-43.21646500,22.22560883,-1.64634156
0.00000000,-44.24542999,19.13872147,-1.44054878
0.00000000,-35.60213470,3.91006088,-2.26371956
0.00000000,-28.60518265,20.99085426,-2.26371956
0.00000000,-31.28048706,13.37652493,-2.67530489
0.00000000,-38.27744293,17.08079338,-1.85213423
0.00000000,-33.54420853,18.93292618,-2.88109756
0.00000000,-43.62804794,14.81707382,-2.05792689
0.00000000,-57.21036530,13.17073250,-2.26371956
0.00000000,-59.88566971,6.17378044,-2.67530489
0.00000000,-61.32622147,4.73323154,-2.67530489
0.00000000,-61.94359970,6.17378044,-2.67530489
0.00000000,-64.82469940,4.73323154,-2.88109756
0.00000000,-70.38109589,4.32164621,-2.26371956
0.00000000,-75.93750000,10.08384132,-1.64634156
0.00000000,-87.05030060,4.93902445,-1.23475611
0.00000000,-93.84146118,8.43750000,-1.64634156
0.00000000,-111.53964233,13.17073250,-1.85213423
0.00000000,-130.26676941,8.84908581,-0.82317078
0.00000000,-149.61128235,2.67530489,-1.85213423
0.00000000,-160.72409058,2.88109756,-2.67530489
0.00000000,-188.50610352,5.35060978,-2.67530489
0.00000000,-220.19818115,1.02896345,-3.49847555
0.00000000,-238.30792236,2.26371956,-3.08689022
0.00000000,-253.94818115,3.08689022,-2.05792689
0.00000000,-272.88110352,2.05792689,-2.26371956
0.00000000,-289.55032349,1.44054878,-2.05792689
0.00000000,-303.75000000,1.85213423,-1.85213423
0.00000000,-319.80184937,1.44054878,-1.23475611
0.00000000,-332.56100464,0.61737806,-1.85213423
0.00000000,-336.26525879,2.88109756,-2.26371956
0.00000000,-336.67684937,3.49847555,-1.44054878
0.00000000,-337.70581055,3.29268312,-2.05792689
0.00000000,-341.41006470,3.49847555,-1.64634156
0.00000000,-346.76068115,2.46951222,-1.85213423
0.00000000,-352.52288818,3.49847555,-1.85213423
0.00000000,-359.93142700,-0.41158539,-0.61737806
0.00000000,-365.89938354,0.00000000,-0.61737806
0.00000000,-376.60061646,-0.41158539,-1.64634156
0.00000000,-379.07012939,1.44054878,-1.23475611
0.00000000,-379.27593994,1.23475611,-1.44054878
0.00000000,-368.16311646,4.73323154,-2.46951222
0.00000000,-368.36892700,1.23475611,-2.26371956
0.00000000,-369.60366821,6.37957335,-3.49847555
0.00000000,-379.68750000,5.76219511,-2.46951222
0.00000000,-386.27288818,4.52743912,-2.88109756
0.00000000,-394.71038818,0.00000000,-2.26371956
0.00000000,-403.97103882,3.49847555,-3.08689022
0.00000000,-405.41159058,0.61737806,-2.67530489
0.00000000,-407.88110352,1.02896345,-2.67530489
0.00000000,-396.15093994,-11.31859779,-2.46951222
0.00000000,-394.29879761,-5.35060978,-2.46951222
0.00000000,-395.94512939,-4.93902445,-0.61737806
0.00000000,-400.47256470,-3.49847555,1.02896345
0.00000000,-403.35366821,-7.82012177,0.41158539
0.00000000,-411.37957764,-5.96798754,-1.44054878
0.00000000,-404.58843994,-7.82012177,-1.23475611
0.00000000,-404.17684937,-2.05792689,-2.05792689
0.00000000,-408.91006470,-2.26371956,-2.46951222
0.00000000,-404.17684937,-1.85213423,-2.88109756
0.00000000,-402.53048706,0.41158539,-3.91006088
0.00000000,-387.30184937,2.67530489,-5.14481688
0.00000000,-396.35671997,-1.02896345,-5.96798754
0.00000000,-387.30184937,-2.46951222,-7.20274448
0.00000000,-397.79727173,0.82317078,-9.05487823
0.00000000,-399.03204346,-5.35060978,-8.84908581
0.00000000,-390.18292236,3.70426846,-4.52743912
0.00000000,-408.08688354,-0.82317078,-3.29268312
0.00000000,-404.58843994,6.17378044,-3.29268312
0.00000000,-406.02896118,-0.20579270,-5.55640221
0.00000000,-412.82012939,0.00000000,-7.20274448
0.00000000,-411.58538818,-2.46951222,-8.02591515
0.00000000,-405.00000000,3.70426846,-8.02591515
0.00000000,-408.91006470,0.41158539,-6.17378044
0.00000000,-412.82012939,-0.41158539,-5.55640221
0.00000000,-420.84603882,-4.73323154,-4.93902445
0.00000000,-420.64025879,-0.61737806,-6.37957335
0.00000000,-417.34756470,-4.32164621,-7.61432934
0.00000000,-408.91006470,-0.20579270,-1.85213423
0.00000000,-419.61129761,1.23475611,1.64634156
0.00000000,-404.38262939,-4.73323154,-0.82317078
0.00000000,-417.14178467,2.05792689,-0.82317078
0.00000000,-414.46646118,-3.49847555,1.02896345
0.00000000,-413.02593994,-0.61737806,3.08689022
0.00000000,-417.75915527,-3.08689022,2.05792689
0.00000000,-423.72714233,1.85213423,3.29268312
0.00000000,-416.31860352,-5.96798754,7.61432934
0.00000000,-409.11584473,-4.11585379,7.61432934
0.00000000,-410.76220703,-0.20579270,7.61432934
0.00000000,-408.91006470,-1.23475611,6.79115868
0.00000000,-398.41464233,-2.46951222,7.82012177
0.00000000,-399.85519409,11.52439022,8.64329243
0.00000000,-375.57165527,0.82317078,1.23475611
0.00000000,-381.53964233,4.73323154,0.61737806
0.00000000,-383.39178467,1.85213423,3.49847555
0.00000000,-380.92227173,3.08689022,5.55640221
0.00000000,-386.47866821,-2.67530489,3.91006088
0.00000000,-380.71646118,-3.08689022,6.58536625
0.00000000,-384.00915527,-3.08689022,2.46951222
0.00000000,-370.22103882,-3.29268312,4.52743912
0.00000000,-364.45886230,6.37957335,5.14481688
0.00000000,-354.37500000,2.67530489,3.29268312
0.00000000,-346.14331055,-4.52743912,1.23475611
0.00000000,-347.17224121,0.00000000,5.14481688
0.00000000,-357.46188354,5.14481688,3.70426846
0.00000000,-345.11434937,-4.11585379,3.91006088
0.00000000,-347.99542236,1.23475611,5.14481688
0.00000000,-348.81860352,3.29268312,2.26371956
0.00000000,-339.55792236,2.05792689,3.29268312
0.00000000,-330.29724121,10.28963375,4.93902445
0.00000000,-332.76678467,8.02591515,2.67530489
0.00000000,-327.62194824,7.61432934,2.46951222
0.00000000,-314.86282349,-3.08689022,-0.20579270
0.00000000,-324.74084473,-1.23475611,3.70426846
0.00000000,-329.06250000,-5.55640221,3.91006088
0.00000000,-313.83386230,-2.46951222,3.70426846
0.00000000,-295.72409058,13.99390221,3.70426846
0.00000000,-296.13568115,4.93902445,2.88109756
0.00000000,-287.90396118,0.41158539,2.67530489
0.00000000,-286.25762939,4.32164621,0.00000000
0.00000000,-292.63720703,5.14481688,4.52743912
0.00000000,-278.23171997,5.55640221,3.49847555
0.00000000,-267.53048706,2.26371956,1.64634156
0.00000000,-267.94207764,2.05792689,-0.20579270
0.00000000,-269.38262939,2.05792689,0.20579270
0.00000000,-262.38568115,5.35060978,1.02896345
0.00000000,-264.44360352,6.99695110,2.26371956
0.00000000,-258.88720703,3.91006088,1.64634156
0.00000000,-256.00610352,5.35060978,2.26371956
0.00000000,-252.09603882,6.37957335,0.20579270
0.00000000,-255.59452820,18.31554985,1.64634156
0.00000000,-247.15702820,12.75914669,5.76219511
0.00000000,-250.44970703,5.35060978,1.85213423
0.00000000,-255.38871765,-0.61737806,0.00000000
0.00000000,-247.15702820,7.40853691,-1.23475611
0.00000000,-246.53964233,6.17378044,-0.82317078
0.00000000,-247.36282349,3.49847555,-0.82317078
0.00000000,-245.92225647,5.96798754,-1.85213423
0.00000000,-242.42378235,-4.73323154,-1.85213423
0.00000000,-234.80946350,2.46951222,-3.08689022
0.00000000,-239.74848938,2.88109756,-2.46951222
0.00000000,-230.89939880,3.70426846,-2.46951222
0.00000000,-234.80946350,6.17378044,-2.26371956
0.00000000,-228.42988586,12.55335331,0.41158539
0.00000000,-222.87348938,-3.08689022,-3.49847555
0.00000000,-228.22410583,3.70426846,-3.70426846
0.00000000,-224.10824585,4.73323154,-4.52743912
0.00000000,-222.87348938,7.82012177,-5.35060978
0.00000000,-224.93139648,5.76219511,-5.35060978
0.00000000,-218.96342468,3.91006088,-5.96798754
0.00000000,-212.78964233,5.35060978,-5.35060978
0.00000000,-209.70274353,7.61432934,-4.73323154
0.00000000,-202.70579529,8.43750000,-4.52743912
0.00000000,-195.70884705,9.05487823,-4.52743912
0.00000000,-185.62500000,10.49542713,-5.35060978
0.00000000,-185.83079529,8.43750000,-4.93902445
0.00000000,-182.53810120,7.61432934,-6.17378044
0.00000000,-178.42227173,7.61432934,-6.79115868
0.00000000,-171.21951294,9.05487823,-5.76219511
0.00000000,-163.39939880,6.79115868,-5.55640221
0.00000000,-156.40245056,7.61432934,-5.55640221
0.00000000,-151.46340942,11.31859779,-5.14481688
0.00000000,-148.37652588,8.43750000,-7.20274448
