time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
82820200,1.39825E+12,0.098,0.1274,-9.8746,-2.226,-1.8782,0.0695,1.2196,0.0201,-92.6483,39.51,301.7,51.045727,13.774899,116.91,3.92,1.74,3.5,2.14,3,9,6,41.44
82820200,1.39825E+12,0.657,-0.2549,-9.4824,-1.8086,-0.6956,-0.0695,1.5201,0.6208,-92.6718,39.51,301.7,51.045727,13.774899,116.91,3.92,1.74,3.5,2.14,3,9,6,41.44
82820200,1.39825E+12,-0.3824,-0.3334,-9.7668,-2.1565,-1.6695,-0.0695,1.4816,-0.4369,-92.7278,39.51,301.7,51.045727,13.774899,116.91,3.92,1.74,3.5,2.14,3,9,6,41.44
82820200,1.39825E+12,-0.2255,-0.1274,-10.0512,-2.7826,-2.1565,0.3478,1.2836,-0.5263,-92.812,39.51,301.7,51.045731,13.774885,116.91,3.92,1.74,3.5,2.14,3,9,6,41.44
82820200,1.39825E+12,0.1372,0.0294,-9.8746,-2.2956,-0.6956,0.1391,0.2384,0.0475,-92.8472,39.51,301.7,51.045731,13.774885,116.91,3.92,1.74,3.5,2.14,3,9,6,41.44
82820300,1.39825E+12,-0.1667,0.0686,-9.8158,-1.6,-1.0434,0,0.2473,-0.8171,-92.838,39.21,301.5299,51.045731,13.774885,116.89,3.92,1.74,3.5,2.14,3,9,6,41.44
82820300,1.39825E+12,0.0882,0.0588,-10.11,-1.7391,-1.7391,0.2086,0.1407,-0.5543,-93.0017,39.21,301.5299,51.045731,13.774885,116.89,3.92,1.74,3.5,2.14,3,9,6,41.44
82820300,1.39825E+12,0.1961,-0.147,-9.502,-1.4608,-1.2521,-0.0695,0.1785,0.0818,-93.1653,39.21,301.5299,51.045731,13.774885,116.89,3.92,1.74,3.5,2.14,3,9,6,41.44
82820300,1.39825E+12,0.049,-0.3137,-9.0019,-1.0434,-1.4608,-0.0695,1.1936,-0.5687,-93.1906,39.21,301.5299,51.045736,13.774872,116.89,3.91,1.74,3.5,2.15,3,9,6,41.44
82820300,1.39825E+12,-0.2255,-0.0882,-10.1198,-1.9478,-2.226,0.2782,0.9386,-0.8981,-93.267,39.21,301.5299,51.045736,13.774872,116.89,3.91,1.74,3.5,2.15,3,9,6,41.44
82820400,1.39825E+12,0.0686,0.0392,-9.7766,-1.3217,-1.6,0.2782,0.0949,0.2012,-93.3446,39.1599,301.39,51.045736,13.774872,116.88,3.91,1.74,3.5,2.15,3,9,6,41.44
82820400,1.39825E+12,0.1863,-0.0686,-9.5216,-1.2521,-1.7391,0.0695,0.7925,0.3319,-93.4002,39.1599,301.39,51.045736,13.774872,116.88,3.91,1.74,3.5,2.15,3,9,6,41.44
82820400,1.39825E+12,-0.0686,-0.1078,-9.7864,-1.6,-2.5739,0.2782,0.5384,-0.2974,-93.5836,39.1599,301.39,51.045736,13.774872,116.88,3.91,1.74,3.5,2.15,3,9,6,41.44
82820400,1.39825E+12,0.2843,0.1863,-9.7962,-1.7391,-2.0173,0.0695,0.1487,-0.4638,-93.7962,39.1599,301.39,51.045742,13.774858,116.88,3.92,1.74,3.5,2.15,3,9,6,41.44
82820400,1.39825E+12,0,-0.402,-9.3353,-1.3913,-1.8782,0,1.6179,-0.9123,-93.8273,39.1599,301.39,51.045742,13.774858,116.88,3.92,1.74,3.5,2.15,3,9,6,41.44
82820500,1.39825E+12,-0.4412,-0.6766,-10.6101,-1.8782,-3.2,0.2086,1.8679,-1.4403,-93.9861,39.2299,301.2799,51.045742,13.774858,116.87,3.92,1.74,3.5,2.15,3,9,6,41.44
82820500,1.39825E+12,0.4216,0.0294,-9.6197,-1.8086,-0.9739,0.2782,0.7767,-0.5349,-94.0948,39.2299,301.2799,51.045742,13.774858,116.87,3.92,1.74,3.5,2.15,3,9,6,41.44
82820500,1.39825E+12,0.4608,-0.0098,-9.198,-1.3217,-1.6,0.1391,0.59,-0.2997,-94.1856,39.2299,301.2799,51.045742,13.774858,116.87,3.92,1.74,3.5,2.15,3,9,6,41.44
82820500,1.39825E+12,-0.755,-0.2157,-10.6003,-1.6,-2.9217,0.4173,0.2109,-1.254,-94.3516,39.2299,301.2799,51.045747,13.774846,116.87,3.92,1.74,3.5,2.15,3,9,6,41.44
82820500,1.39825E+12,0.0588,0,-9.551,-1.1826,-1.6695,0,0.4154,-0.1428,-94.434,39.2299,301.2799,51.045747,13.774846,116.87,3.92,1.74,3.5,2.15,3,9,6,41.44
82820600,1.39825E+12,0.7354,-0.2647,-9.3353,-0.626,-1.6695,0.0695,1.2037,0.7293,-94.4639,38.94,302.15,51.045747,13.774846,116.85,3.92,1.74,3.5,2.15,3,9,6,41.44
82820600,1.39825E+12,-0.3922,-0.3432,-10.1982,-1.3217,-2.8521,0.2782,0.8347,-0.8131,-94.562,38.94,302.15,51.045747,13.774846,116.85,3.92,1.74,3.5,2.15,3,9,6,41.44
82820600,1.39825E+12,-0.0784,0,-10.2669,-1.5304,-2.713,0.4173,0.2844,0.1296,-94.6358,38.94,302.15,51.045747,13.774846,116.85,3.92,1.74,3.5,2.15,3,9,6,41.44
82820600,1.39825E+12,0.4706,-0.4216,-9.404,-1.2521,-1.7391,0.0695,1.1323,0.1419,-94.7158,38.94,302.15,51.045752,13.774832,116.85,1.74,1.45,0.96,2.16,3,9,6,41.44
82820600,1.39825E+12,-0.6373,-0.1176,-10.6297,-1.2521,-3.0608,0.1391,0.5998,-0.9795,-94.8169,38.94,302.15,51.045752,13.774832,116.85,1.74,1.45,0.96,2.16,3,9,6,41.44
82820700,1.39825E+12,-0.098,0.2843,-9.8452,-1.1826,-2.5739,0.3478,-0.0726,-0.6516,-94.8855,38.94,302.1,51.045752,13.774832,116.83,1.74,1.45,0.96,2.16,3,9,6,41.44
82820700,1.39825E+12,0.0784,-0.0392,-9.3451,-0.2086,-1.9478,0,0.482,0.0755,-94.8812,38.94,302.1,51.045752,13.774832,116.83,1.74,1.45,0.96,2.16,3,9,6,41.44
82820700,1.39825E+12,-0.3432,-0.1961,-10.4434,-1.3913,-2.5739,0,0.8802,-0.6693,-94.9475,38.94,302.1,51.045752,13.774832,116.83,1.74,1.45,0.96,2.16,3,9,6,41.44
82820700,1.39825E+12,0.4216,-0.353,-9.6197,-1.1826,-1.8782,0.3478,1.5153,0.3746,-95.0638,38.94,302.1,51.045757,13.774819,116.83,1.74,1.45,0.96,2.17,3,9,6,41.44
82820700,1.39825E+12,0.147,-0.0882,-9.6099,-1.1826,-2.226,0,1.0486,0.3129,-95.1027,38.94,302.1,51.045757,13.774819,116.83,1.74,1.45,0.96,2.17,3,9,6,41.44
82820800,1.39825E+12,-0.5589,-0.049,-10.1296,-1.1826,-2.9217,0.0695,0.5404,-0.4504,-95.1843,38.9,302.2799,51.045757,13.774819,116.82,1.74,1.45,0.96,2.17,3,9,6,41.44
82820800,1.39825E+12,0.1667,-0.2157,-10.1296,-1.6695,-1.9478,0.3478,1.5483,0.149,-95.2557,38.9,302.2799,51.045757,13.774819,116.82,1.74,1.45,0.96,2.17,3,9,6,41.44
82820800,1.39825E+12,0.402,-0.1372,-9.453,-1.2521,-2.226,0.0695,1.3659,0.4458,-95.274,38.9,302.2799,51.045757,13.774819,116.82,1.74,1.45,0.96,2.17,3,9,6,41.44
82820800,1.39825E+12,-0.1274,-0.0392,-10.3649,-1.3217,-2.4347,0.1391,1.0942,-0.2974,-95.2593,38.9,302.2799,51.045762,13.774806,116.82,3.92,1.74,3.51,2.17,3,9,6,41.44
82820800,1.39825E+12,-0.1765,-0.0196,-10.0806,-1.7391,-2.7826,0.4869,1.0865,-0.0848,-95.2662,38.9,302.2799,51.045762,13.774806,116.82,3.92,1.74,3.51,2.17,3,9,6,41.44
82820900,1.39825E+12,0.2255,-0.0882,-8.9823,-0.9739,-2.226,0.2782,0.6531,0.6149,-95.1675,38.83,302.47,51.045762,13.774806,116.81,3.92,1.74,3.51,2.17,3,9,6,41.44
82820900,1.39825E+12,-0.5197,-0.3235,-9.8158,-0.2782,-2.0173,0.1391,1.0885,-0.3283,-95.1185,38.83,302.47,51.045762,13.774806,116.81,3.92,1.74,3.51,2.17,3,9,6,41.44
82820900,1.39825E+12,-0.1274,-0.0098,-9.9629,-1.3913,-2.4347,0.4173,0.9039,-0.5428,-95.1929,38.83,302.47,51.045762,13.774806,116.81,3.92,1.74,3.51,2.17,3,9,6,41.44
82820900,1.39825E+12,0.2941,-0.3235,-9.2667,-0.8347,-2.226,0.2782,1.6174,0.6999,-95.2267,38.83,302.47,51.045767,13.774794,116.81,3.92,1.74,3.51,2.18,3,9,6,41.44
82820900,1.39825E+12,-0.3137,-0.0294,-9.7766,-1.6,-2.8521,0.1391,1.2096,-0.5866,-95.3274,38.83,302.47,51.045767,13.774794,116.81,3.92,1.74,3.51,2.18,3,9,6,41.44
82821000,1.39825E+12,0.1863,-0.353,-9.9629,-1.3913,-2.9913,0.3478,1.0097,0.2678,-95.3901,38.8,302.5299,51.045767,13.774794,116.8,3.92,1.74,3.51,2.18,3,9,6,41.44
82821000,1.39825E+12,-0.0392,-0.3726,-9.7374,-1.113,-2.5043,0.1391,1.5753,-0.1652,-95.4131,38.8,302.5299,51.045767,13.774794,116.8,3.92,1.74,3.51,2.18,3,9,6,41.44
82821000,1.39825E+12,-0.1667,-0.2255,-9.7864,-2.0173,-1.8782,0,1.2337,-0.5019,-95.384,38.8,302.5299,51.045767,13.774794,116.8,3.92,1.74,3.51,2.18,3,9,6,41.44
82821000,1.39825E+12,0.147,-0.3039,-10.2473,-1.9478,-2.6434,0.2782,1.5808,-0.1738,-95.4991,38.8,302.5299,51.045772,13.774781,116.8,3.92,1.74,3.51,2.19,3,9,6,41.44
82821000,1.39825E+12,0.147,-0.0882,-9.3745,-1.2521,-2.1565,0.0695,0.8192,-0.3124,-95.6152,38.8,302.5299,51.045772,13.774781,116.8,3.92,1.74,3.51,2.19,3,9,6,41.44
82821100,1.39825E+12,-0.1176,-0.0196,-10.0217,-1.2521,-2.5739,0.0695,0.7841,-0.6003,-95.7315,38.43,302.36,51.045772,13.774781,116.8,3.92,1.74,3.51,2.19,3,9,6,41.44
82821100,1.39825E+12,0.0882,-0.1765,-10.0217,-1.7391,-2.4347,0.3478,1.1907,-0.6447,-95.9308,38.43,302.36,51.045772,13.774781,116.8,3.92,1.74,3.51,2.19,3,9,6,41.44
82821100,1.39825E+12,-0.2059,-0.2059,-9.3353,-1.2521,-2.0173,0.1391,0.9753,-0.5732,-95.9677,38.43,302.36,51.045772,13.774781,116.8,3.92,1.74,3.51,2.19,3,9,6,41.44
82821100,1.39825E+12,0.1568,-0.2451,-9.8354,-1.113,-2.1565,0.2782,0.8916,-0.4059,-96.1099,38.43,302.36,51.045777,13.774768,116.8,3.92,1.74,3.51,2.2,3,9,6,41.44
82821100,1.39825E+12,0.1667,-0.2745,-9.3745,-1.6695,-2.1565,0.3478,1.2038,-0.5991,-96.3095,38.43,302.36,51.045777,13.774768,116.8,3.92,1.74,3.51,2.2,3,9,6,41.44
82821200,1.39825E+12,-0.1667,-0.2255,-9.4138,-1.4608,-2.0173,0.0695,1.0913,-0.4683,-96.2997,38.44,302.26,51.045777,13.774768,116.79,3.92,1.74,3.51,2.2,3,9,6,41.44
82821200,1.39825E+12,-0.2647,-0.2157,-9.9825,-1.6,-1.9478,0.2086,0.8323,-0.4446,-96.2747,38.44,302.26,51.045777,13.774768,116.79,3.92,1.74,3.51,2.2,3,9,6,41.44
82821200,1.39825E+12,-0.1078,-0.049,-9.9433,-1.1826,-2.3652,0.3478,0.5414,-0.2408,-96.2976,38.44,302.26,51.045777,13.774768,116.79,3.92,1.74,3.51,2.2,3,9,6,41.44
82821200,1.39825E+12,0.0784,-0.0588,-9.4432,-0.9739,-1.7391,0.0695,0.7498,-0.1419,-96.2434,38.44,302.26,51.045782,13.774755,116.79,3.92,1.74,3.51,2.2,3,9,6,41.44
82821200,1.39825E+12,-0.1667,-0.2745,-10.1786,-0.9739,-2.4347,0.2086,1.0427,-0.3398,-96.3687,38.44,302.26,51.045782,13.774755,116.79,3.92,1.74,3.51,2.2,3,9,6,41.44
82821300,1.39825E+12,-0.0098,-0.3039,-10.1198,-1.1826,-2.2956,0.1391,1.1532,-0.5787,-96.4848,38.33,302.18,51.045782,13.774755,116.78,3.92,1.74,3.51,2.2,3,9,6,41.44
82821300,1.39825E+12,0.3137,-0.3922,-9.2176,-1.3913,-1.3913,0.0695,1.5604,0.2436,-96.5609,38.33,302.18,51.045782,13.774755,116.78,3.92,1.74,3.51,2.2,3,9,6,41.44
82821300,1.39825E+12,-0.5785,-0.147,-9.9237,-1.3913,-2.6434,0.1391,1.0514,-1.1802,-96.6636,38.33,302.18,51.045782,13.774755,116.78,3.92,1.74,3.51,2.2,3,9,6,41.44
82821300,1.39825E+12,-0.3039,-0.1961,-10.2571,-2.226,-2.713,0.4869,1.1057,-0.645,-96.6949,38.33,302.18,51.045787,13.774742,116.78,3.92,1.74,3.51,2.21,3,9,6,41.44
82821300,1.39825E+12,0.4412,-0.0784,-8.9823,-1.113,-1.3913,0.1391,0.5748,-0.1018,-96.7321,38.33,302.18,51.045787,13.774742,116.78,3.92,1.74,3.51,2.21,3,9,6,41.44
82821400,1.39825E+12,-0.3039,0.2451,-10.3944,-1.113,-2.713,0.2086,-0.2328,-0.626,-96.8633,38.22,302.17,51.045787,13.774742,116.75,3.92,1.74,3.51,2.21,3,9,6,41.44
82821400,1.39825E+12,0.1078,-0.0392,-9.5314,-0.9043,-2.4347,0.2086,0.2183,0.2619,-96.8185,38.22,302.17,51.045787,13.774742,116.75,3.92,1.74,3.51,2.21,3,9,6,41.44
82821400,1.39825E+12,0.0686,-0.4314,-9.3255,-0.8347,-2.0869,0,1.1448,0.1135,-96.8022,38.22,302.17,51.045787,13.774742,116.75,3.92,1.74,3.51,2.21,3,9,6,41.44
82821400,1.39825E+12,-0.5981,-0.0882,-10.5611,-0.8347,-2.7826,0.3478,0.3563,-0.8449,-96.8041,38.22,302.17,51.045791,13.77473,116.75,3.92,1.74,3.5,2.22,3,9,6,41.44
82821400,1.39825E+12,0.147,-0.1274,-10.4434,-0.7652,-2.713,0.3478,0.5951,0.7315,-96.8604,38.22,302.17,51.045791,13.77473,116.75,3.92,1.74,3.5,2.22,3,9,6,41.44
82821500,1.39825E+12,0.2353,0,-9.3647,-0.1391,-1.4608,0.2086,0.1159,-0.1025,-96.896,37.77,302.12,51.045791,13.77473,116.73,3.92,1.74,3.5,2.22,3,9,6,41.44
82821500,1.39825E+12,-0.5981,-0.1078,-9.9335,-0.2782,-2.4347,0.2782,0.0109,-1.1844,-96.8513,37.77,302.12,51.045791,13.77473,116.73,3.92,1.74,3.5,2.22,3,9,6,41.44
82821500,1.39825E+12,0.1863,0.0294,-9.9041,-0.5565,-1.5304,0.3478,0.4803,0.7061,-96.8568,37.77,302.12,51.045791,13.77473,116.73,3.92,1.74,3.5,2.22,3,9,6,41.49
82821500,1.39825E+12,-0.0196,-0.3235,-9.7276,-0.2086,-1.5304,-0.2782,1.2041,-0.1043,-96.9269,37.77,302.12,51.045796,13.774717,116.73,3.92,1.74,3.51,2.22,3,9,6,41.49
82821500,1.39825E+12,0.2549,0.1667,-10.4826,-2.1565,-2.4347,0.2782,1.0579,-0.0221,-97.0413,37.77,302.12,51.045796,13.774717,116.73,3.92,1.74,3.51,2.22,3,9,6,41.49
82821600,1.39825E+12,0.0784,-0.3334,-10.3551,-1.3217,-2.4347,0.2782,0.8572,0.6093,-97.2393,37.7299,302.47,51.045796,13.774717,116.71,3.92,1.74,3.51,2.22,3,9,6,41.49
82821600,1.39825E+12,0.2745,-0.147,-9.6589,-0.0695,-1.6,-0.0695,0.6696,0.2587,-97.2373,37.7299,302.47,51.045796,13.774717,116.71,3.92,1.74,3.51,2.22,3,9,6,41.49
82821600,1.39825E+12,-0.2353,-0.4118,-9.6981,-0.8347,-2.713,0.2782,0.8818,-0.4508,-97.2989,37.7299,302.47,51.045796,13.774717,116.71,3.92,1.74,3.51,2.22,3,9,6,41.49
82821600,1.39825E+12,0.2745,-0.1765,-10.1492,-0.7652,-2.1565,0.2782,0.9379,0.6877,-97.3325,37.7299,302.47,51.045801,13.774705,116.71,1.74,1.45,0.96,2.23,3,9,6,41.49
82821600,1.39825E+12,0.2255,-0.2255,-9.6393,-0.1391,-2.7826,0.3478,0.9293,0.5549,-97.3977,37.7299,302.47,51.045801,13.774705,116.71,1.74,1.45,0.96,2.23,3,9,6,41.49
82821700,1.39825E+12,-0.1961,-0.2157,-10.7572,-0.6956,-3.9652,0.2782,0.9016,0.0593,-97.5051,37.72,302.48,51.045801,13.774705,116.7,1.74,1.45,0.96,2.23,3,9,6,41.49
82821700,1.39825E+12,0.098,-0.1274,-9.0313,-0.9043,-2.9217,0.3478,1.3501,0.2927,-97.5407,37.72,302.48,51.045801,13.774705,116.7,1.74,1.45,0.96,2.23,3,9,6,41.49
82821700,1.39825E+12,-0.0098,-0.1568,-9.6687,-0.7652,-2.8521,0.2086,0.8776,-0.0287,-97.4959,37.72,302.48,51.045801,13.774705,116.7,1.74,1.45,0.96,2.23,3,9,6,41.49
82821700,1.39825E+12,-0.2059,-0.2157,-10.1002,-0.4869,-3.4086,0.3478,0.7475,-0.4868,-97.4706,37.72,302.48,51.045806,13.774692,116.7,1.74,1.45,0.96,2.24,3,9,6,41.49
82821700,1.39825E+12,-0.1667,-0.0588,-10.1296,-0.9043,-3.5478,0.2086,1.252,0.1708,-97.4243,37.72,302.48,51.045806,13.774692,116.7,1.74,1.45,0.96,2.24,3,9,6,41.49
82821800,1.39825E+12,-0.0784,-0.2059,-9.9237,-0.7652,-2.7826,0.4173,1.2356,-0.0852,-97.3415,37.71,302.4,51.045806,13.774692,116.69,1.74,1.45,0.96,2.24,3,9,6,41.49
82821800,1.39825E+12,0.147,-0.5197,-10.0512,-0.626,-2.9913,0.2782,1.5144,0.125,-97.3489,37.71,302.4,51.045806,13.774692,116.69,1.74,1.45,0.96,2.24,3,9,6,41.49
82821800,1.39825E+12,-0.2451,-0.3922,-9.0313,-0.626,-2.2956,0.2086,2.0169,-0.4138,-97.1742,37.71,302.4,51.045806,13.774692,116.69,1.74,1.45,0.96,2.24,3,9,6,41.49
82821800,1.39825E+12,-0.3235,-0.2941,-9.9237,-1.0434,-2.9217,0.2086,1.7995,-0.3011,-96.9974,37.71,302.4,51.045811,13.77468,116.69,1.74,1.45,0.96,2.25,3,9,6,41.49
82821800,1.39825E+12,0.0392,-0.2647,-10.1982,-1.3217,-2.0869,0.2782,1.5811,0.0886,-96.9934,37.71,302.4,51.045811,13.77468,116.69,1.74,1.45,0.96,2.25,3,9,6,41.49
82821900,1.39825E+12,0.2059,0.0294,-9.3843,-0.5565,-1.6695,0.1391,0.6462,0.0381,-96.9183,37.63,302.23,51.045811,13.77468,116.68,1.74,1.45,0.96,2.25,3,9,6,41.49
82821900,1.39825E+12,-0.2255,0,-9.2667,-0.8347,-2.0869,0.0695,0.8239,-0.4821,-96.8383,37.63,302.23,51.045811,13.77468,116.68,1.74,1.45,0.96,2.25,3,9,6,41.49
82821900,1.39825E+12,-0.1078,-0.1667,-9.5707,-1.0434,-2.3652,0.1391,1.4708,-0.2101,-96.7899,37.63,302.23,51.045811,13.77468,116.68,1.74,1.45,0.96,2.25,3,9,6,41.49
82821900,1.39825E+12,0.1078,-0.451,-9.4824,-0.8347,-1.6,0.1391,2.075,0.4645,-96.6695,37.63,302.23,51.045816,13.774668,116.68,1.74,1.45,0.96,2.25,3,9,6,41.49
82821900,1.39825E+12,-0.5001,-0.1078,-10.1884,-1.1826,-1.9478,0.2782,1.1247,-0.1443,-96.5825,37.63,302.23,51.045816,13.774668,116.68,1.74,1.45,0.96,2.25,3,9,6,41.49
82822000,1.39825E+12,-0.0294,-0.2059,-10.0217,-1.3913,-2.0869,0.2782,1.2925,0.5245,-96.5493,37.49,302.37,51.045816,13.774668,116.66,1.74,1.45,0.96,2.25,3,9,6,41.49
82822000,1.39825E+12,0.0588,-0.3137,-8.9823,-1.1826,-1.2521,0,1.7565,0.0535,-96.4009,37.49,302.37,51.045816,13.774668,116.66,1.74,1.45,0.96,2.25,3,9,6,41.49
82822000,1.39825E+12,-0.2255,-0.1078,-10.0413,-1.3913,-1.9478,0.0695,1.2786,0.0085,-96.2094,37.49,302.37,51.045816,13.774668,116.66,1.74,1.45,0.96,2.25,3,9,6,41.49
82822000,1.39825E+12,0.0196,-0.1372,-9.6883,-1.3217,-1.113,0.2782,1.0977,0.7485,-96.1342,37.49,302.37,51.045821,13.774655,116.66,1.74,1.45,0.96,2.26,3,9,6,41.49
82822000,1.39825E+12,-0.0098,-0.5491,-9.7864,-0.7652,-0.9043,0,1.9202,0.1337,-95.9643,37.49,302.37,51.045821,13.774655,116.66,1.74,1.45,0.96,2.26,3,9,6,41.49
82822100,1.39825E+12,-0.1176,-0.7746,-9.7079,-1.7391,-1.4608,0.2782,2.5566,0.0299,-96.022,37.13,302.3399,51.045821,13.774655,116.63,1.74,1.45,0.96,2.26,3,9,6,41.49
82822100,1.39825E+12,0.0882,-0.2451,-9.6001,-2.1565,-0.9739,0.2782,1.6213,0.754,-96.1061,37.13,302.3399,51.045821,13.774655,116.63,1.74,1.45,0.96,2.26,3,9,6,41.49
82822100,1.39825E+12,0.2941,-0.1078,-9.3353,-1.8086,-0.8347,0.0695,1.2361,0.4339,-96.1439,37.13,302.3399,51.045821,13.774655,116.63,1.74,1.45,0.96,2.26,3,9,6,41.49
82822100,1.39825E+12,-0.1667,-0.1961,-10.208,-1.8086,-2.226,0.2782,1.0703,-0.2213,-96.2264,37.13,302.3399,51.045826,13.774643,116.63,1.74,1.45,0.96,2.26,3,9,6,41.49
82822100,1.39825E+12,0.1078,0,-9.4432,-1.6,-1.0434,0.2086,0.7658,0.2684,-96.0529,37.13,302.3399,51.045826,13.774643,116.63,1.74,1.45,0.96,2.26,3,9,6,41.49
82822200,1.39825E+12,-0.2451,-0.3922,-10.2277,-1.5304,-2.0869,0,1.431,0.1513,-96.0452,37.02,302.23,51.045826,13.774643,116.61,1.74,1.45,0.96,2.26,3,9,6,41.49
82822200,1.39825E+12,-0.1372,-0.1667,-9.6393,-1.4608,-2.1565,0.2782,0.9523,0.291,-96.0548,37.02,302.23,51.045826,13.774643,116.61,1.74,1.45,0.96,2.26,3,9,6,41.49
82822200,1.39825E+12,0.5197,0.0098,-8.8842,-0.7652,-1.3913,-0.0695,0.655,0.847,-95.963,37.02,302.23,51.045826,13.774643,116.61,1.74,1.45,0.96,2.26,3,9,6,41.49
82822200,1.39825E+12,-0.5589,-0.1568,-10.7082,-1.0434,-2.713,0,0.7166,0.1034,-96.0168,37.02,302.23,51.04583,13.774631,116.61,3.92,1.74,3.51,2.24,3,9,6,41.49
82822200,1.39825E+12,0.0686,-0.4412,-9.6883,-1.3913,-1.9478,0.3478,1.5976,0.165,-96.0462,37.02,302.23,51.04583,13.774631,116.61,3.92,1.74,3.51,2.24,3,9,6,41.49
82822300,1.39825E+12,0.5785,-0.2157,-9.1686,-1.1826,-1.6,0.1391,1.39,0.6946,-95.9898,36.97,301.87,51.04583,13.774631,116.58,3.92,1.74,3.51,2.24,3,9,6,41.49
82822300,1.39825E+12,-0.2157,-0.0882,-10.1688,-1.113,-2.5739,0.2782,0.6463,-0.4713,-95.9859,36.97,301.87,51.04583,13.774631,116.58,3.92,1.74,3.51,2.24,3,9,6,41.49
82822300,1.39825E+12,0.0588,-0.1176,-10.0512,-1.3217,-2.3652,0.2086,0.8555,0.6049,-95.977,36.97,301.87,51.04583,13.774631,116.58,3.92,1.74,3.51,2.24,3,9,6,41.49
82822300,1.39825E+12,0.0392,-0.7648,-9.3255,-1.2521,-2.0869,-0.0695,2.2102,0.2546,-95.9479,36.97,301.87,51.045834,13.774619,116.58,3.92,1.74,3.51,2.23,3,9,6,41.49
82822300,1.39825E+12,-0.4804,-0.3334,-10.3453,-1.8086,-2.8521,0.2086,1.4722,-0.6138,-95.9658,36.97,301.87,51.045834,13.774619,116.58,3.92,1.74,3.51,2.23,3,9,6,41.49
82822400,1.39825E+12,0.0098,-0.1078,-9.7472,-1.9478,-2.4347,0.2086,1.2101,0.4859,-95.9327,36.85,301.75,51.045834,13.774619,116.55,3.92,1.74,3.51,2.23,3,9,6,41.49
82822400,1.39825E+12,-0.1078,-0.2353,-9.5608,-1.3913,-1.8782,0,0.964,-0.3573,-95.8545,36.85,301.75,51.045834,13.774619,116.55,3.92,1.74,3.51,2.23,3,9,6,41.49
82822400,1.39825E+12,0.3235,-0.5099,-8.9725,-1.6,-1.2521,0.2086,1.2803,0.3297,-95.807,36.85,301.75,51.045834,13.774619,116.55,3.92,1.74,3.51,2.23,3,9,6,41.49
82822400,1.39825E+12,0.3922,-0.353,-9.8158,-1.0434,-1.9478,-0.0695,1.5126,0.7614,-95.8057,36.85,301.75,51.045839,13.774607,116.55,3.92,1.74,3.51,2.23,3,9,6,41.49
82822400,1.39825E+12,-0.657,-0.098,-9.9237,-1.0434,-2.2956,-0.0695,1.0881,-0.1414,-95.7841,36.85,301.75,51.045839,13.774607,116.55,3.92,1.74,3.51,2.23,3,9,6,41.49
82822500,1.39825E+12,0.4216,0.0686,-9.6589,-1.6,-2.0869,0.2782,0.4881,0.5878,-95.7972,36.52,301.83,51.045839,13.774607,116.51,3.92,1.74,3.51,2.23,3,9,6,41.49
82822500,1.39825E+12,0.3726,-0.1274,-9.2569,-0.9043,-1.5304,0,0.3907,0.04,-95.8206,36.52,301.83,51.045839,13.774607,116.51,3.92,1.74,3.51,2.23,3,9,6,41.49
82822500,1.39825E+12,-0.6766,-0.5393,-9.6687,-1.1826,-2.226,-0.0695,1.1822,-1.3189,-95.8486,36.52,301.83,51.045839,13.774607,116.51,3.92,1.74,3.51,2.23,3,9,6,41.49
82822500,1.39825E+12,0.2941,0.0294,-9.3647,-1.8782,-1.6695,0.2782,0.9347,0.2038,-95.8826,36.52,301.83,51.045843,13.774594,116.51,3.92,1.74,3.51,2.22,3,9,6,41.49
82822500,1.39825E+12,0.2157,0.2157,-10.1394,-0.9739,-1.9478,-0.0695,0.2025,0.4241,-95.8551,36.52,301.83,51.045843,13.774594,116.51,3.92,1.74,3.51,2.22,3,9,6,41.49
82822600,1.39825E+12,-0.4216,-0.3137,-9.6687,-1.113,-1.2521,0.1391,0.8983,-0.5592,-95.7324,36.52,301.35,51.045843,13.774594,116.52,3.92,1.74,3.51,2.22,3,9,6,41.49
82822600,1.39825E+12,-0.1667,-0.0098,-9.4824,-1.3217,-1.9478,0.1391,0.5875,0.4297,-95.6073,36.52,301.35,51.045843,13.774594,116.52,3.92,1.74,3.51,2.22,3,9,6,41.49
82822600,1.39825E+12,0.2451,-0.4608,-9.2176,-0.8347,-1.0434,-0.0695,1.1563,0.4302,-95.4998,36.52,301.35,51.045843,13.774594,116.52,3.92,1.74,3.51,2.22,3,9,6,41.49
82822600,1.39825E+12,-0.0196,-0.2843,-9.9531,-1.113,-1.8782,0.0695,1.5641,-0.2719,-95.5519,36.52,301.35,51.045847,13.774582,116.52,1.74,1.45,0.96,2.23,3,9,6,41.49
82822600,1.39825E+12,0.4903,-0.3922,-10.0413,-0.5565,-1.3913,0.1391,1.488,0.8008,-95.5481,36.52,301.35,51.045847,13.774582,116.52,1.74,1.45,0.96,2.23,3,9,6,41.49
82822700,1.39825E+12,-0.5785,-0.2843,-10.2669,-1.113,-2.226,0.0695,1.185,-0.3073,-95.6189,36.52,301.3399,51.045847,13.774582,116.5,1.74,1.45,0.96,2.23,3,9,6,41.49
