time,ax,ay,az,rollrate,pitchrate,yawrate,latitude,longitude,altitude
82910100,-2.8829,1.6474,-8.443,-2.5043,-2.5739,-21.7043,51.046961,13.771938,116.5
82910100,-3.334,1.1473,-9.5216,-2.7826,-3.2695,-21.9826,51.046962,13.771938,116.5
82910100,-2.4319,1.2159,-9.3451,-2.5739,-2.4347,-22.1913,51.046962,13.771938,116.5
82910100,-1.9023,1.4611,-9.5118,-2.1565,-1.8782,-22.1913,51.046962,13.771938,116.5
82910200,-2.3534,1.765,-9.757,-1.8782,-2.7826,-22.2608,51.046962,13.771938,116.52
82910200,-2.1279,1.9121,-9.3451,-1.5304,-2.7826,-22.8173,51.046962,13.771938,116.52
82910200,-2.275,2.4122,-9.4726,-1.6,-2.226,-22.8869,51.046964,13.771938,116.52
82910200,-1.7062,1.5199,-9.149,-0.2782,-1.7391,-22.9565,51.046964,13.771938,116.52
82910200,-2.0396,1.7454,-9.149,-0.2086,-0.8347,-23.2347,51.046964,13.771938,116.52
82910300,-2.1671,0.5099,-9.2961,-0.0695,-0.9739,-23.3739,51.046964,13.771938,116.55
82910300,-2.1769,1.412,-9.8648,-0.4173,-1.1826,-23.1652,51.046964,13.771938,116.55
82910300,-2.0886,0.6373,-9.9629,-0.6956,-0.6956,-23.1652,51.046965,13.771938,116.55
82910300,-2.0298,0.7256,-9.7864,-1.4608,-0.626,-22.9565,51.046965,13.771938,116.55
82910300,-1.4316,1.0296,-9.9629,-1.113,-0.7652,-22.8173,51.046965,13.771938,116.55
82910400,-1.6376,1.01,-9.9335,-1.6,-0.0695,-22.6086,51.046965,13.771938,116.56
82910400,-1.6081,0.3039,-10.1982,-2.226,-0.7652,-22.5391,51.046965,13.771938,116.56
82910400,-1.0492,0.7942,-9.7276,-2.1565,-0.4173,-22.1913,51.046967,13.771938,116.56
82910400,-1.6278,0.4706,-9.4236,-2.0173,-0.4869,-21.9826,51.046967,13.771938,116.56
82910400,-1.1473,0.4216,-8.8744,-3.0608,-0.4173,-21.8434,51.046967,13.771938,116.56
82910500,-2.8437,-0.2941,-10.4826,-3.826,-2.5739,-21.6347,51.046967,13.771938,116.57
82910500,-2.7162,0.6079,-9.6295,-4.6608,-2.0869,-21.2869,51.046967,13.771938,116.57
82910500,-2.6868,-0.2059,-9.2274,-5.0086,-0.7652,-21.2173,51.046969,13.771939,116.57
82910500,-3.5988,-0.1078,-9.5608,-4.6608,-2.713,-20.9391,51.046969,13.771939,116.57
82910500,-2.9123,0.5883,-10.4826,-4.8,-3.2695,-20.6608,51.046969,13.771939,116.57
82910600,-1.7258,0.7354,-9.806,-4.6608,-3.0608,-20.4521,51.046969,13.771939,116.58
82910600,-0.8335,1.4905,-9.4628,-4.7304,-2.6434,-19.9652,51.046969,13.771939,116.58
82910600,-0.8139,0.9707,-8.6195,-4.9391,-2.8521,-19.6173,51.046971,13.771939,116.58
82910600,-2.324,0.5001,-9.2961,-5.2869,-3.7565,-19.2695,51.046971,13.771939,116.58
82910600,-3.6086,0.451,-9.4432,-5.913,-2.9217,-18.5043,51.046971,13.771939,116.58
82910700,-3.4713,0.5883,-10.4336,-5.2173,-3.3391,-17.9478,51.046971,13.771939,116.59
82910700,-2.0592,1.0002,-9.3353,-5.2173,-2.1565,-17.113,51.046971,13.771939,116.59
82910700,-0.9511,0.8237,-8.6391,-3.8956,-0.7652,-17.0434,51.046973,13.771939,116.59
82910700,-1.8533,0.9217,-8.7764,-2.5739,-2.226,-16.7652,51.046973,13.771939,116.59
82910700,-2.5887,0.3628,-9.6981,-1.4608,-1.3913,-16.5565,51.046973,13.771939,116.59
82910800,-3.2654,0.6275,-10.463,-1.5304,-1.4608,-16.4869,51.046973,13.771939,116.58
82910800,-2.2455,0.4216,-9.5805,-2.5043,-1.5304,-16.1391,51.046973,13.771939,116.58
82910800,-1.1963,-0.0294,-8.9725,-3.826,-0.626,-15.4434,51.046975,13.77194,116.58
82910800,-2.3044,0.4412,-9.6491,-3.9652,-2.3652,-14.4695,51.046975,13.77194,116.58
82910800,-2.6574,0.7746,-10.5807,-2.7826,-1.7391,-13.913,51.046975,13.77194,116.58
82910900,-2.1867,0.755,-9.9237,-1.6695,-2.2956,-13.0086,51.046975,13.77194,116.57
82910900,-1.1669,0.9806,-9.6099,-0.7652,-1.2521,-12.6608,51.046975,13.77194,116.57
82910900,-2.9222,0.5197,-10.8749,0.4173,-2.5043,-12.7304,51.046977,13.771941,116.57
82910900,-2.5201,0.353,-9.6687,0.8347,-1.2521,-12.2434,51.046977,13.771941,116.57
82910900,-2.3926,0.1765,-8.8646,0.2782,-0.2086,-11.7565,51.046977,13.771941,116.57
82911000,-1.0394,-0.4216,-9.551,-0.4173,0,-11.8956,51.046977,13.771941,116.54
82911000,-2.0396,-0.3334,-10.6787,-0.9739,0.9043,-11.3391,51.046977,13.771941,116.54
82911000,-1.9023,-0.9217,-9.5412,-2.3652,0.4173,-10.9217,51.04698,13.771941,116.54
82911000,-1.01,-0.5197,-8.6881,-3.4782,1.3217,-10.7826,51.04698,13.771941,116.54
82911000,-1.2257,-0.8727,-9.6687,-4.1043,0.4869,-10.226,51.04698,13.771941,116.54
82911100,-1.3042,-0.5393,-9.2274,-3.6869,0.7652,-9.6695,51.04698,13.771941,116.52
82911100,-1.0198,-0.5099,-8.6391,-3.4086,1.4608,-9.2521,51.04698,13.771941,116.52
82911100,-0.1568,-0.0882,-8.9921,-3.9652,1.2521,-8.4173,51.046983,13.771942,116.52
82911100,-0.0294,-0.2255,-9.6589,-4.1043,1.6,-8.1391,51.046983,13.771942,116.52
82911100,-0.3628,-0.1961,-9.4726,-4.6608,2.0173,-7.6521,51.046983,13.771942,116.52
82911200,-0.5981,-0.0098,-9.9825,-5.5652,1.113,-7.3043,51.046983,13.771942,116.5
82911200,-0.3432,-0.0098,-9.3059,-5.426,1.3913,-6.8869,51.046983,13.771942,116.5
82911200,0.4412,0.2059,-10.0413,-5.7739,0.3478,-7.026,51.046986,13.771943,116.5
82911200,-0.1274,0.6864,-10.4826,-5.2869,0.5565,-6.6782,51.046986,13.771943,116.5
82911200,-0.5393,0.4903,-11.3259,-4.4521,-1.1826,-6.8173,51.046986,13.771943,116.5
82911300,0.5393,1.0394,-10.0904,-4.1739,-0.9739,-6.9565,51.046986,13.771943,116.48
82911300,0.7158,1.0296,-9.4334,-3.2695,-2.713,-7.3043,51.046986,13.771943,116.48
82911300,0.2941,0.7746,-9.8354,-2.8521,-2.5043,-7.3043,51.046989,13.771945,116.48
82911300,-0.402,0.9904,-9.8648,-2.9217,-2.7826,-7.026,51.046989,13.771945,116.48
82911300,-0.3922,1.2747,-9.8158,-2.7826,-2.5043,-6.7478,51.046989,13.771945,116.48
82911400,-0.5883,1.1473,-10.9925,-2.0173,-2.9217,-6.4,51.046989,13.771945,116.46
82911400,-0.7746,0.6864,-9.6687,-0.9043,-1.3913,-6.4,51.046989,13.771945,116.46
82911400,-0.4314,0.1863,-10.3944,-1.0434,-1.6,-5.913,51.046992,13.771946,116.46
82911400,-0.2255,0.4314,-9.5412,-1.3913,0.0695,-6.1217,51.046992,13.771946,116.46
82911400,-0.3824,0.2059,-10.512,-0.9043,-0.626,-6.3304,51.046992,13.771946,116.46
82911500,-0.0294,0.6962,-10.0119,-1.113,-0.626,-6.2608,51.046992,13.771946,116.43
82911500,-0.5981,0.402,-10.3453,-0.8347,-0.9739,-6.4695,51.046992,13.771946,116.43
82911500,-0.7942,0.4314,-9.3059,-1.4608,-1.1826,-6.4695,51.046995,13.771948,116.43
82911500,-0.706,-0.0196,-10.2963,-1.4608,-2.226,-6.8173,51.046995,13.771948,116.43
82911500,-1.4709,0.7158,-10.0119,-2.4347,-2.226,-6.3304,51.046995,13.771948,116.43
82911600,-2.1475,0.1372,-10.718,-2.4347,-3.7565,-6.7478,51.046995,13.771948,116.4
82911600,-0.657,0.3922,-9.6099,-1.8782,-4.5217,-6.8173,51.046995,13.771948,116.4
82911600,-0.7256,0.7942,-9.1588,-2.5043,-3.8956,-6.9565,51.046999,13.771951,116.4
82911600,-1.7454,0.6079,-9.9825,-1.113,-5.2173,-6.9565,51.046999,13.771951,116.4
82911600,-1.412,2.0494,-10.7278,-3.9652,-7.6521,-6.2608,51.046999,13.771951,116.4
82911700,-2.1083,1.1276,-10.208,-1.6,-7.3043,-6.5391,51.046999,13.771951,116.38
82911700,-1.412,0.755,-9.7177,-0.2086,-5.913,-6.8869,51.046999,13.771951,116.38
82911700,-1.01,-0.7256,-8.4233,-1.113,-5.0782,-6.8869,51.047002,13.771952,116.38
82911700,-1.8337,0.4314,-9.7864,-0.4173,-4.7304,-6.4,51.047002,13.771952,116.38
82911700,-4.0008,0.4608,-9.8354,-3.3391,-4.6608,-6.0521,51.047002,13.771952,116.38
82911800,-3.8733,1.0492,-10.3159,-2.7826,-7.2347,-6.0521,51.047002,13.771952,116.36
82911800,-2.422,0.7844,-9.2961,-1.9478,-3.9652,-6.1913,51.047002,13.771952,116.36
82911800,-3.4909,-0.2843,-9.404,0.5565,-5.2869,-6.6086,51.047005,13.771954,116.36
82911800,-1.2747,0.4118,-9.2274,0.5565,-2.5739,-6.6086,51.047005,13.771954,116.36
82911800,-1.9514,1.8141,-11.3455,0.1391,-4.1043,-6.1913,51.047005,13.771954,116.36
82911900,-2.6574,0.9904,-10.5905,0.4173,-2.5043,-6.4695,51.047005,13.771954,116.35
82911900,-2.8339,1.2747,-8.5508,0.4173,-2.4347,-6.3304,51.047005,13.771954,116.35
82911900,-2.0886,0.3432,-7.5506,1.5304,-1.3913,-6.3304,51.047009,13.771957,116.35
82911900,-0.9315,-0.7452,-7.4525,0.7652,-2.1565,-6.6086,51.047009,13.771957,116.35
82911900,-1.971,-0.9315,-9.6197,-1.6,-2.9913,-6.4,51.047009,13.771957,116.35
82912000,-2.3044,-0.0392,-10.4924,-2.5739,-4.7304,-6.1913,51.047009,13.771957,116.34
82912000,-2.275,0.3726,-9.855,-3.0608,-2.5043,-5.9826,51.047009,13.771957,116.34
82912000,-3.0398,-0.0392,-7.4231,-4.5217,-2.5043,-6.1913,51.047014,13.77196,116.34
82912000,-0.8825,0.402,-8.8744,-3.4782,-0.2086,-5.7739,51.047014,13.77196,116.34
82912000,-1.6866,-0.2059,-8.1292,-2.7826,0.2782,-5.5652,51.047014,13.77196,116.34
82912100,-2.422,0.5883,-8.5214,-2.7826,-0.3478,-5.426,51.047014,13.77196,116.32
82912100,-1.8239,0.402,-9.1686,-1.8782,-1.3217,-5.2173,51.047014,13.77196,116.32
82912100,-0.6766,0.4804,-8.3155,-2.713,1.5304,-5.0782,51.047019,13.771964,116.32
82912100,-1.7748,0.2745,-11.5123,-2.226,-1.4608,-4.5217,51.047019,13.771964,116.32
82912100,-1.5199,1.1669,-10.6787,-1.9478,-2.9217,-4.3826,51.047019,13.771964,116.32
82912200,-2.0886,0.7354,-10.8454,-1.4608,-1.7391,-4.1043,51.047019,13.771964,116.29
82912200,-3.1869,0.9609,-10.4728,-0.9043,-2.4347,-3.8956,51.047019,13.771964,116.29
82912200,-3.7361,0.8335,-11.424,0.1391,-3.9652,-4.1739,51.047023,13.771968,116.29
82912200,-3.6086,0.6177,-10.9631,0.7652,-3.2,-4.313,51.047023,13.771968,116.29
82912200,-1.8435,0.6766,-10.0413,0.626,-1.8782,-4.313,51.047023,13.771968,116.29
82912300,-3.2458,0.1372,-10.1884,0.2782,-2.1565,-4.6608,51.047023,13.771968,116.26
82912300,-2.7947,0.049,-10.0512,-0.5565,-2.2956,-4.2434,51.047023,13.771968,116.26
82912300,-3.893,0.4216,-9.6981,-0.6956,-2.4347,-3.7565,51.047027,13.771972,116.26
82912300,-3.6184,-0.3824,-10.4238,-0.2086,-2.9913,-3.8956,51.047027,13.771972,116.26
82912300,-3.2948,-0.706,-10.2669,-0.8347,-3.9652,-3.6173,51.047027,13.771972,116.26
82912400,-4.4029,0.3432,-9.1392,-2.0173,-5.426,-3.3391,51.047027,13.771972,116.23
82912400,-3.687,-1.0492,-9.6785,-2.3652,-3.8956,-2.9913,51.047027,13.771972,116.23
82912400,-2.9908,-0.804,-8.9529,-3.826,-3.826,-3.0608,51.047031,13.771975,116.23
82912400,-3.4517,-0.6275,-10.5611,-3.6173,-5.0782,-3.0608,51.047031,13.771975,116.23
82912400,-3.4125,-0.353,-10.11,-4.1043,-6.6086,-2.8521,51.047031,13.771975,116.23
82912500,-3.4026,-0.1961,-10.0119,-4.1043,-6.5391,-2.9217,51.047031,13.771975,116.19
82912500,-3.4125,-0.2255,-10.11,-3.2695,-5.7739,-2.5043,51.047031,13.771975,116.19
82912500,-2.6574,-0.1372,-9.8158,-3.5478,-3.8956,-2.4347,51.047035,13.771979,116.19
82912500,-2.5593,-0.2843,-10.1884,-4.9391,-4.3826,-2.4347,51.047035,13.771979,116.19
82912500,-1.9415,0.1078,-9.9139,-4.5217,-2.7826,-2.0869,51.047035,13.771979,116.19
82912600,-1.9906,0.4216,-8.5802,-3.4086,-0.2086,-1.9478,51.047035,13.771979,116.16
82912600,-1.8141,1.0198,-9.4922,-3.0608,-0.626,-2.1565,51.047035,13.771979,116.16
82912600,-2.422,0.8237,-9.6491,-2.226,-1.5304,-2.1565,51.047039,13.771983,116.16
82912600,-3.5988,0.4903,-9.3059,-2.7826,-0.6956,-2.0173,51.047039,13.771983,116.16
82912600,-4.8834,0.657,-9.0804,-2.5043,-1.0434,-2.0869,51.047039,13.771983,116.16
82912700,-4.9324,-0.1961,-9.3353,-1.6,0.0695,-2.6434,51.047039,13.771983,116.14
82912700,-4.3048,0.2353,-8.4233,-2.2956,0.626,-2.8521,51.047039,13.771983,116.14
82912700,-3.3928,0.2451,-11.2965,-2.7826,-0.9739,-3.2695,51.047044,13.771986,116.14
82912700,-2.3044,1.0394,-10.0021,-2.8521,-0.7652,-3.4782,51.047044,13.771986,116.14
82912700,-1.8533,1.0492,-10.0119,-3.6869,-1.0434,-3.4086,51.047044,13.771986,116.14
82912800,-1.1865,0.7942,-8.9038,-2.713,0,-3.6173,51.047044,13.771986,116.09
82912800,-1.6866,0.9021,-8.1684,-1.8782,-0.5565,-3.7565,51.047044,13.771986,116.09
82912800,-4.0597,0.1667,-10.512,-2.0869,-2.226,-3.6869,51.047049,13.77199,116.09
82912800,-5.1481,-0.0098,-10.2865,-1.4608,-2.5739,-3.4782,51.047049,13.77199,116.09
82912800,-3.5399,0.1568,-10.4434,-2.226,-1.3913,-3.6869,51.047049,13.77199,116.09
82912900,-1.2159,1.1963,-9.4236,-2.0173,-2.2956,-4.0347,51.047049,13.77199,116.07
82912900,-0.1863,1.6081,-7.8644,-1.6,-1.5304,-4.1739,51.047049,13.77199,116.07
82912900,-2.5789,0.8531,-9.2372,-1.8782,-2.6434,-3.9652,51.047054,13.771994,116.07
82912900,-5.207,-0.1274,-9.9237,-2.0173,-3.4086,-3.826,51.047054,13.771994,116.07
82912900,-4.3833,0.3039,-10.0512,-1.8782,-2.1565,-3.8956,51.047054,13.771994,116.07
82913000,-2.8731,0.9904,-10.5807,-2.1565,-2.713,-4.313,51.047054,13.771994,116.04
82913000,-0.9315,1.108,-8.6685,-2.226,-1.4608,-4.4521,51.047054,13.771994,116.04
82913000,-2.6574,1.0492,-8.894,-1.7391,-1.7391,-4.4521,51.047059,13.771998,116.04
82913000,-4.55,-0.1765,-10.2179,-0.6956,-2.9217,-4.6608,51.047059,13.771998,116.04
82913000,-3.4517,0.1961,-10.5513,-1.9478,-2.9217,-4.5217,51.047059,13.771998,116.04
82913100,-1.5983,0.9707,-8.0703,-2.5043,-0.9043,-4.5913,51.047059,13.771998,116
82913100,-2.2063,0.804,-9.0215,-2.5043,-2.226,-4.313,51.047059,13.771998,116
82913100,-4.1871,-0.0098,-11.2083,-1.4608,-3.2,-4.3826,51.047064,13.772002,116
82913100,-2.5397,0.6668,-9.5412,-1.113,-0.6956,-4.313,51.047064,13.772002,116
82913100,-2.4613,1.1865,-8.5018,-1.5304,-1.3217,-4.313,51.047064,13.772002,116
82913200,-1.9219,0.7746,-8.9823,-2.0869,-0.2782,-4.313,51.047064,13.772002,115.97
82913200,-3.2261,0.7158,-11.7574,-1.2521,-2.4347,-4.2434,51.047064,13.772002,115.97
82913200,-2.275,1.2551,-9.1098,-1.8086,-2.226,-4.1739,51.04707,13.772006,115.97
82913200,-2.7456,0.8139,-8.8548,-2.226,-1.6695,-4.5913,51.04707,13.772006,115.97
82913200,-2.9418,0.6766,-11.8653,-2.0869,-3.1304,-4.8,51.04707,13.772006,115.97
82913300,-2.5495,0.8629,-8.0997,-1.6,-1.4608,-4.5913,51.04707,13.772006,115.92
82913300,-2.5593,0.755,-10.0021,-1.7391,-1.113,-4.8695,51.04707,13.772006,115.92
82913300,-2.9025,0.4804,-11.7182,-1.4608,-1.8782,-4.8695,51.047075,13.77201,115.92
82913300,-2.5789,1.1669,-8.3351,-0.9739,-1.8782,-4.8,51.047075,13.77201,115.92
82913300,-2.1573,0.3824,-8.3645,-1.3217,-1.1826,-5.0782,51.047075,13.77201,115.92
82913400,-2.5103,0.5393,-13.1303,-2.2956,-2.5043,-4.8,51.047075,13.77201,115.88
82913400,-2.6672,1.2747,-8.5214,-2.9217,-4.8,-4.7304,51.047075,13.77201,115.88
82913400,-2.1377,0.7158,-9.9335,-1.4608,-1.6695,-5.0086,51.047081,13.772015,115.88
82913400,-2.0102,0.5981,-9.0019,-1.3913,-0.5565,-4.5913,51.047081,13.772015,115.88
82913400,-4.1969,0.098,-10.1198,-2.6434,-1.7391,-4.8,51.047081,13.772015,115.88
82913500,-2.8731,0.3628,-12.6203,-2.9913,-4.5217,-5.0086,51.047081,13.772015,115.84
82913500,-1.4316,1.667,-6.4033,-2.226,0.5565,-4.8695,51.047081,13.772015,115.84
82913500,-2.7456,1.5101,-10.0512,-2.0869,-1.0434,-5.0782,51.047087,13.77202,115.84
82913500,-2.6084,1.108,-9.7374,-2.0869,-1.5304,-5.0086,51.047087,13.77202,115.84
82913500,-2.8927,0.8335,-8.7764,-1.8086,-2.3652,-5.1478,51.047087,13.77202,115.84
82913600,-3.4615,0.6668,-12.0124,-2.0173,-3.6173,-5.0086,51.047087,13.77202,115.79
82913600,-2.9614,0.9904,-6.5308,-0.9043,-1.113,-4.9391,51.047087,13.77202,115.79
82913600,-2.7162,1.0492,-10.1198,-1.3217,-1.6695,-5.1478,51.047093,13.772025,115.79
82913600,-1.7748,0.706,-7.6585,-1.5304,0.9739,-5.0086,51.047093,13.772025,115.79
82913600,-2.3828,0.9021,-8.8646,-2.0173,-1.1826,-5.2173,51.047093,13.772025,115.79
82913700,-2.1083,1.363,-8.4135,-1.3217,0.5565,-5.2173,51.047093,13.772025,115.76
82913700,-2.5495,0.7648,-9.1588,-0.9043,-2.0869,-5.3565,51.047093,13.772025,115.76
82913700,-2.2946,0.6275,-10.9631,-0.8347,-0.6956,-5.1478,51.047098,13.77203,115.76
82913700,-1.2355,0.6275,-8.7568,-0.7652,-1.0434,-5.3565,51.047098,13.77203,115.76
82913700,-1.5983,0.6471,-10.1002,-0.8347,-0.9043,-5.5652,51.047098,13.77203,115.76
82913800,-0.5393,0.755,-8.8548,-1.0434,0.626,-5.3565,51.047098,13.77203,115.72
82913800,-0.7256,0.2647,-10.0217,-1.3217,-0.0695,-5.2869,51.047098,13.77203,115.72
82913800,-0.7746,0.8237,-9.6589,-1.4608,0.9739,-5.3565,51.047104,13.772035,115.72
82913800,-0.2059,0.9413,-8.6489,-1.6,0.6956,-5.3565,51.047104,13.772035,115.72
82913800,-0.8923,0.6864,-10.4434,-1.3913,-0.0695,-5.1478,51.047104,13.772035,115.72
82913900,-0.1176,0.7648,-9.3059,-2.0869,1.2521,-5.2173,51.047104,13.772035,115.67
82913900,-0.2843,0.402,-9.8648,-1.2521,0.2086,-5.4956,51.047104,13.772035,115.67
82913900,-0.1372,1.0394,-8.5606,-2.0173,1.7391,-5.3565,51.04711,13.772041,115.67
82913900,0.8629,1.1963,-9.7472,-2.2956,0.9739,-5.7043,51.04711,13.772041,115.67
82913900,-0.3628,0.9119,-10.7572,-1.9478,-0.4869,-5.4956,51.04711,13.772041,115.67
82914000,-0.3726,1.0002,-10.061,-1.5304,-0.0695,-5.4956,51.04711,13.772041,115.6
82914000,-0.3824,0.3432,-9.7079,-0.2782,-1.3913,-5.4956,51.04711,13.772041,115.6
82914000,-0.4314,0.9904,-9.5314,-0.626,0.2086,-5.5652,51.047117,13.772046,115.6
82914000,0.5589,0.9511,-9.9531,-1.3217,-2.1565,-5.6347,51.047117,13.772046,115.6
82914000,0.5589,0.3628,-9.2667,-1.7391,-0.1391,-5.3565,51.047117,13.772046,115.6
82914100,-0.8433,0.5981,-10.5415,-1.113,-2.8521,-5.3565,51.047117,13.772046,115.55
82914100,0.3922,0.9511,-8.5999,-1.2521,-1.0434,-5.4956,51.047117,13.772046,115.55
82914100,-0.3824,1.108,-11.826,-1.0434,-2.0173,-5.7739,51.047123,13.772052,115.55
82914100,-0.9315,1.059,-9.6099,-0.8347,-2.6434,-5.3565,51.047123,13.772052,115.55
82914100,0.1568,0.5491,-8.7371,-1.4608,-0.5565,-5.2173,51.047123,13.772052,115.55
82914200,-0.049,0.9021,-11.6005,-1.2521,-2.9217,-5.3565,51.047123,13.772052,115.49
82914200,-0.1863,0.5001,-8.6783,-1.6,-2.0869,-4.8695,51.047123,13.772052,115.49
82914200,-1.8827,0.3922,-10.8651,-1.8782,-3.1304,-4.8,51.047129,13.772058,115.49
82914200,0.6275,0.4706,-8.6293,-1.3217,-0.9043,-4.7304,51.047129,13.772058,115.49
82914200,-0.4412,0.9904,-9.9237,-1.0434,-2.5739,-4.5913,51.047129,13.772058,115.49
82914300,-0.9707,1.0198,-9.7276,-0.9739,-1.9478,-4.4521,51.047129,13.772058,115.43
82914300,-1.5297,0,-9.5903,-0.7652,-2.5739,-4.4521,51.047129,13.772058,115.43
82914300,-1.5591,0.2255,-9.8844,-0.2086,-2.4347,-4.0347,51.047135,13.772064,115.43
82914300,-1.6572,0.2255,-9.6197,0.2782,-2.9217,-4.0347,51.047135,13.772064,115.43
82914300,-0.4118,0.098,-9.5707,-0.6956,-3.3391,-3.7565,51.047135,13.772064,115.43
82914400,-1.0296,0.3039,-9.8452,-0.4173,-3.4782,-3.5478,51.047135,13.772064,115.36
82914400,-1.4611,-0.2059,-9.7079,0.3478,-3.6173,-3.3391,51.047135,13.772064,115.36
82914400,-0.0588,0.3628,-9.6491,0.626,-3.0608,-3.2,51.047141,13.772071,115.36
82914400,-1.2159,0.1568,-10.1688,1.9478,-4.1739,-2.6434,51.047141,13.772071,115.36
82914400,-0.6275,0.5295,-10.414,2.6434,-5.1478,-2.6434,51.047141,13.772071,115.36
82914500,-1.3042,-0.0784,-9.0411,3.4086,-5.0782,-2.3652,51.047141,13.772071,115.26
82914500,-1.2551,-0.9413,-10.2669,1.9478,-5.4956,-1.7391,51.047141,13.772071,115.26
82914500,-2.3632,-1.314,-10.4826,1.6695,-5.7043,-1.3217,51.047148,13.772082,115.26
82914500,-2.422,-0.804,-9.502,0.2086,-5.3565,-0.9043,51.047148,13.772082,115.26
82914500,-1.5591,-0.0588,-8.1782,-1.5304,-3.4782,-0.9043,51.047148,13.772082,115.26
82914600,-1.6964,-0.5001,-8.2665,-1.6695,-2.8521,-0.5565,51.047148,13.772082,115.17
82914600,-2.3632,-1.3042,-8.0409,-2.1565,-3.0608,-0.5565,51.047148,13.772082,115.17
82914600,-3.3242,-0.5197,-10.1982,-2.4347,-3.7565,-0.626,51.047155,13.772091,115.17
82914600,-2.02,-0.3334,-10.2963,-2.4347,-3.2,-0.7652,51.047155,13.772091,115.17
82914600,-0.7256,-0.1078,-8.0997,-1.3217,-0.6956,-0.9739,51.047155,13.772091,115.17
82914700,-0.8727,-0.4804,-8.5116,-1.6695,-1.0434,-0.5565,51.047155,13.772091,115.11
82914700,-1.4022,-1.0982,-9.7864,-1.113,-3.1304,-0.4869,51.047155,13.772091,115.11
82914700,-1.5101,-0.451,-10.0904,-1.8086,-1.0434,0.0695,51.047162,13.772099,115.11
82914700,-0.8139,-0.2353,-10.4238,-0.7652,0.2782,-0.0695,51.047162,13.772099,115.11
82914700,-2.0298,-0.1765,-10.463,-3.2695,-2.713,0.2086,51.047162,13.772099,115.11
82914800,-1.7258,-0.5589,-10.3846,-2.2956,-2.0869,0,51.047162,13.772099,115.04
82914800,-2.5986,-0.3432,-10.6199,-3.6869,-2.8521,0.6956,51.047162,13.772099,115.04
82914800,-1.7847,0.4804,-9.4824,-3.8956,-1.8782,0.1391,51.047168,13.772106,115.04
82914800,-1.5787,0.2353,-9.6295,-4.7304,-1.3913,0.4173,51.047168,13.772106,115.04
82914800,-2.677,0.3824,-10.3061,-2.8521,-3.2695,0,51.047168,13.772106,115.04
82914900,-2.932,0.2745,-9.9531,-3.8956,-2.9913,0.2086,51.047168,13.772106,114.96
82914900,-2.7751,0.2451,-10.0708,-1.6695,-4.5217,0.3478,51.047168,13.772106,114.96
82914900,-2.6476,0.3432,-7.6389,-2.0173,-2.2956,0.2782,51.047175,13.772115,114.96
82914900,-4.1969,-1.108,-9.3059,-0.7652,-2.6434,0.1391,51.047175,13.772115,114.96
82914900,-2.8731,-0.4412,-9.1686,-0.5565,-3.4086,0.0695,51.047175,13.772115,114.96
82915000,-2.422,-0.5883,-8.0115,-0.7652,0,0.2086,51.047175,13.772115,114.89
82915000,-1.6474,-0.9609,-8.3841,-0.2086,-0.7652,0.1391,51.047175,13.772115,114.89
82915000,-1.1178,-0.147,-7.3839,-1.113,0.9739,0.2086,51.047181,13.772122,114.89
82915000,-2.0494,-0.6471,-9.7177,0.9043,-1.3217,0.2782,51.047181,13.772122,114.89
82915000,-1.7552,-0.4314,-8.4626,0.3478,-1.3217,0,51.047181,13.772122,114.89
82915100,-1.9514,-0.5491,-9.1882,0.3478,-0.626,0,51.047181,13.772122,114.84
82915100,-1.2257,-0.6471,-9.6197,1.4608,-1.5304,-0.0695,51.047181,13.772122,114.84
82915100,-1.4218,-0.0392,-10.2669,1.0434,-2.8521,-0.2782,51.047188,13.77213,114.84
82915100,-1.9023,-0.4412,-9.9531,0.8347,-2.5043,-0.0695,51.047188,13.77213,114.84
82915100,-1.4709,-0.0882,-9.2961,-0.0695,-1.8782,-0.1391,51.047188,13.77213,114.84
82915200,-1.1178,0.0784,-9.2078,0.4173,-2.1565,-0.2086,51.047188,13.77213,114.76
82915200,-1.3826,0.7844,-9.404,0.8347,-1.8782,-0.1391,51.047188,13.77213,114.76
82915200,-2.2651,-0.2255,-11.2475,1.9478,-4.5217,-0.2782,51.047194,13.772137,114.76
82915200,-1.8337,-0.5197,-8.9823,0.9739,-3.7565,-0.0695,51.047194,13.772137,114.76
82915200,-1.2649,-0.6864,-8.9333,0.9739,-2.6434,0.0695,51.047194,13.772137,114.76
82915300,-2.4417,-0.6177,-9.5707,0,-3.8956,0.2782,51.047194,13.772137,114.68
82915300,-1.4807,-0.4314,-9.0705,-0.1391,-2.2956,0.3478,51.047194,13.772137,114.68
82915300,-2.02,0.0784,-10.3159,-0.5565,-3.9652,0.1391,51.0472,13.772145,114.68
82915300,-2.4319,-0.0686,-9.6491,0.2782,-3.3391,0,51.0472,13.772145,114.68
82915300,-2.6966,-0.8727,-8.2861,0.2782,-3.0608,-0.0695,51.0472,13.772145,114.68
82915400,-2.9908,-0.7452,-9.3255,-0.5565,-2.2956,-0.0695,51.0472,13.772145,114.6
82915400,-1.9612,-0.9904,-8.6979,-0.9043,-1.9478,0,51.0472,13.772145,114.6
82915400,-3.6184,-0.3922,-9.9531,-1.8086,-2.8521,0.2782,51.047207,13.772153,114.6
82915400,-2.2651,0.0784,-9.149,-0.9043,-2.4347,0.4869,51.047207,13.772153,114.6
