Roll,Pitch
16.54633522,-1.09182048
15.71652699,0.82692319
16.60923576,-0.66671330
13.66070652,0.89392644
14.59256268,-0.48787931
14.87495136,0.32326362
10.91887760,0.02848532
11.99591255,-0.95619845
11.74785614,-1.47281420
10.03632736,-0.61021096
8.15417480,0.31366280
8.71412373,0.02809245
8.82817078,-0.75373155
8.89789391,0.28084460
11.16762352,-1.04413474
10.62586880,-0.93225247
11.61240101,-1.62628996
13.99592876,-2.84125662
9.33379841,-0.49893621
7.09969616,-0.54695660
6.10803509,-0.06006378
5.49500370,-0.31764597
6.72796869,-0.72648245
5.79279327,-0.05900950
4.20409918,-0.30002478
4.03132010,-0.42252076
3.34277964,0.08640219
2.91254926,-0.64385766
2.26817679,-0.34680915
2.55756378,-0.38488463
3.35141730,-0.75366074
1.55349445,0.66160721
-1.56727827,2.94741559
1.56448853,0.66628844
1.80764449,0.72295707
2.96092963,-0.11958037
3.86703920,0.14748505
3.14248633,0.51840991
2.80011368,0.03042391
3.18985081,0.61312771
2.55588770,-0.02936828
2.93563175,-0.30566263
3.58561659,-0.23888579
2.58587217,0.54741895
3.41879725,-0.08913314
2.67625523,0.18035640
3.07777762,0.06031957
3.00481343,0.42048484
3.40000391,0.12028358
3.11885452,0.29688844
2.85327387,0.30341575
3.35947728,0.08913860
3.11506438,-0.02993779
3.02705765,0.30256638
2.99860930,0.02997241
2.30392909,0.12122685
2.49081349,0.26678979
2.73904967,0.05952189
2.94631600,0.54092962
2.46561980,0.60861856
2.89856672,0.15090281
2.29291821,0.54292274
2.69707775,0.99972153
2.93871117,0.26976430
2.63831520,0.30314890
2.20139694,0.41638169
2.68270087,0.54854214
2.76480651,0.45061338
2.85644531,0.20819665
2.73488140,0.09012673
2.90574980,0.20960388
2.59293008,0.36168313
2.70931768,0.11904660
2.57094789,0.30236438
2.75187349,0.29900306
2.81162143,0.20929252
2.40593052,0.33072007
2.54148102,0.11955997
2.49738002,0.18047664
2.47258759,0.62541276
2.35441804,0.57336026
2.52874732,0.24075562
2.66148877,0.51397330
2.39589453,0.23952033
2.52082753,-0.03000017
2.83392501,0.65602416
2.73473835,0.35657188
1.90025055,-0.05937196
2.41607666,0.30192149
2.55313420,0.93087590
2.50524640,0.30174217
1.94389081,0.65782052
1.63743544,0.30890954
2.62415028,0.41733623
2.35324168,0.39209977
-0.86338931,1.07181561
4.57543564,-1.58758819
0.56803691,-1.16603184
3.54122901,-1.61974669
1.56113183,0.09005419
1.92215633,-0.06005613
0.49821058,-0.11722462
5.43417025,0.61660588
1.56047487,-1.04024506
-11.29468918,0.19347760
1.13422620,-1.06332874
4.79987478,-1.52216721
4.71835518,-2.43945265
2.37834191,-0.48155686
0.70294094,0.60708153
1.80701447,-0.64308155
2.45053649,-1.63341415
1.80921185,-0.74137771
1.61652589,-0.27446905
1.74733472,-0.93381685
2.04513764,-0.93218535
2.16210437,-0.57042938
1.41323972,-0.57126117
2.22919559,-0.27105099
1.88710809,-0.56903428
1.74276960,-0.90133071
1.77578664,-0.30093399
1.83094823,-0.87033612
1.93220484,-0.51315147
1.89697754,-0.69243771
2.10096455,-0.66016978
1.89100516,-0.72027111
1.68894684,-0.81422317
1.90297532,-0.69462633
1.93014181,-0.60306638
2.02890706,-0.96887392
2.04529572,-0.60144085
2.04392934,-1.14202929
1.74734950,-0.90369880
1.89300001,-0.69098628
1.98397732,-0.96178132
2.00476313,-0.47865728
2.07644820,-0.57165992
2.15966415,-0.92967600
1.73557937,-0.68815827
1.71181333,-0.96092010
1.54953253,-1.06333613
1.83788157,-0.24099302
1.83763766,-0.96388686
1.91303098,-0.59772199
1.71083593,-1.11044717
1.93009484,-0.72366792
2.12314296,-0.71753669
2.02048087,-0.75377631
1.67753839,-0.62899965
1.81255174,-0.06040832
2.14448166,-0.51335442
2.19897246,-0.77244568
1.80964875,-0.39202845
1.80098033,-0.81033468
2.04746580,-0.54186898
1.52784121,-0.59909332
1.91494238,-0.80774271
1.78043783,-0.42241260
1.93603158,-1.05862606
1.95719838,-0.57200235
1.83776343,-0.69282526
1.80108905,-0.51023126
1.98631847,-0.27080837
1.95619905,-0.48143804
1.77386880,-0.54110187
2.10413170,-0.93166131
1.59683526,-0.81340414
1.71644759,-0.63229370
2.10523534,-0.93214989
1.99855101,-0.26840863
2.01822805,-0.99389684
1.79051018,-1.10403657
1.75999248,-0.62635195
1.87577951,-0.63524419
2.06478524,-0.63752937
2.02483630,-0.51366436
2.29383874,-1.05615067
2.21509099,-0.68831927
1.57004535,-0.75475687
1.71737766,-0.54225671
1.61936915,-0.56971157
2.06882286,-0.62951761
1.68635201,-0.63230354
1.73658264,-0.32930326
2.08413720,-0.48317736
1.87733209,-0.44690841
2.01095986,-0.75022554
1.96848667,-0.78726459
1.99033487,-0.78393811
1.73007274,-0.89476562
2.09202909,-0.98607183
1.92614973,-0.39117852
1.86202013,-0.63058597
1.49941862,-0.74964517
2.10678792,-0.32633197
1.94387889,-0.68771863
1.82722116,-0.62894934
2.30593777,-0.80838418
1.89398050,-0.72140408
1.92295241,-1.22078538
1.71371460,-0.72147554
1.54318333,-0.54459530
1.93964767,-1.04428399
1.77477109,-0.63160998
1.63553286,-0.84796989
1.94875836,-1.07916796
1.72931600,-0.50679815
1.86983502,-0.69354230
1.82341969,-0.59775245
1.85819495,-0.38955623
1.65888870,-0.57300013
1.77765357,-0.30125028
1.81243074,-0.66446203
1.83976686,-0.48248458
1.80392337,-0.51103395
1.86397338,-0.63124722
2.20703745,-0.78589845
1.77388537,-0.48098245
2.27148223,-0.23904145
1.74102175,-0.72033089
1.86371601,-1.14215183
1.76827502,-0.62929881
1.58771753,-0.62902772
1.92098594,-0.75026602
1.97376132,-0.68770641
1.82807648,-0.86897141
1.98298740,-0.87117225
1.67319250,-0.53774333
2.08881593,-0.89504492
2.10983753,-0.57255030
1.92806602,-0.72290748
1.82801449,-0.98880720
1.76549518,-0.65823054
1.92606604,-0.66197520
1.96026587,-0.63320601
1.99138248,-0.78435057
1.63306439,-0.48381114
2.12984824,-0.62982273
1.41092575,-0.87051672
1.80297756,-0.51076609
1.95415545,-0.45087618
1.73463905,-0.77750188
1.74654222,-0.63228363
1.85693789,-1.07809687
1.69415307,-0.74296212
1.71381068,-0.39081386
1.90103519,-0.51289046
2.11301255,-0.90540928
1.80673885,-0.60215753
1.67845047,-0.50946343
1.90801454,-0.66618264
1.79537690,-0.71805203
2.13081145,-0.93018067
2.14318800,-0.87521660
1.98405790,-0.81152499
1.62851608,-1.11575532
2.18631411,-0.71863258
2.16695571,-0.92003429
1.86092782,-0.90032768
2.05183458,-0.33184531
1.77201831,-0.51050687
2.05176616,-0.57317466
2.06245184,-0.26895833
1.89287114,-0.96132857
1.99991143,-0.51503104
1.29151011,-1.02116168
2.35572124,-0.39251265
1.56834602,-0.87457925
1.96334076,-0.69460160
2.05291510,-0.33202001
1.88993156,-0.89984119
2.05363965,-0.92249203
1.88612247,-0.56873715
1.86097145,-0.81030756
1.72183144,-0.75509745
1.92388546,-0.99186659
2.15631485,-0.86834395
1.72008145,-0.57328391
1.86391306,-0.78152734
1.92710006,-0.60211635
2.17735505,-0.29819736
1.53586054,-0.63235027
1.83586621,-0.60183144
1.39475024,-1.00053370
1.90189075,-0.87534678
1.75664914,-0.75707978
1.62432063,-0.96247667
1.70302641,-0.62735093
1.65797758,-0.69325626
2.24610543,-0.80841774
2.29388356,-0.92330486
1.78611374,-0.53575516
1.76360762,-0.77708411
1.80579019,-0.60184145
2.12312889,-0.74743068
1.65520680,-1.05322623
2.14517140,-0.74469817
1.71734989,-0.63262600
1.60763490,-0.38697538
1.75300860,-0.57418144
1.67400789,-0.71734858
1.92607737,-0.63188791
1.73831260,-0.65927333
2.25445080,-0.60104281
1.92507756,-0.60148460
2.03785110,-0.47939888
2.15355921,-0.51552647
1.95619905,-0.48143804
2.26157784,-0.57279384
2.23257661,-0.69375032
1.81328154,-0.90652722
1.83778572,-0.63258469
1.95511115,-0.66161621
1.92201769,-0.69061232
1.89598155,-0.69207424
1.95496571,-0.96230316
1.62267113,-0.84130275
1.76546121,-0.74797970
1.76902699,-1.01933110
1.92688060,-1.05362356
1.90389609,-0.87626946
1.70846128,-0.20978041
1.99657476,-0.90738827
1.82704270,-1.01823270
1.91897631,-0.74948138
1.61761796,-0.74881905
1.57347131,-0.33280975
1.99037540,-0.69349313
2.11209822,-0.45249468
1.82060695,-0.47746143
1.90689623,-0.90791619
1.71378243,-0.51105863
2.11650300,-0.60458881
1.95302355,-0.75103897
1.68364382,-0.78160352
1.74828255,-0.87403953
2.06559324,-0.59860390
1.94075894,-0.86574447
2.03360701,-0.44850019
1.77557564,-0.93282145
1.49789727,-0.59910160
2.06990552,-0.62984693
1.63118291,-0.93633503
1.71370304,-0.75153363
1.85998344,-0.83987510
1.87277889,-0.72483689
2.00686669,-0.44921124
1.77102041,-0.72031933
2.01843095,-0.57228202
1.85522616,-0.59836638
1.97790098,-0.65918392
2.14091611,-0.90443951
1.53578782,-0.84310710
1.65360713,-0.75155681
1.85040605,-0.56697059
1.76823056,-0.74915266
2.11756015,-0.83493364
1.68087184,-1.05045307
1.77556026,-0.96290690
2.13199544,-0.81059873
2.18300581,-0.41856107
1.83778572,-0.63258469
1.87772632,-0.72675121
1.62962484,-0.48279241
1.78604114,-0.74408418
2.34935045,-0.81303614
1.77842021,-0.84389102
2.02146745,-0.90498447
1.86672664,-1.02356219
1.90389609,-0.87626946
1.76734054,-0.65891838
1.74456882,-0.96241730
1.90099502,-0.63356167
1.59942138,-0.63366359
1.93880904,-0.71574992
1.90103519,-0.51289046
1.92613482,-0.45135748
2.06051183,-0.33324811
2.01839662,-0.66263485
1.59018159,-0.72000873
2.06768942,-0.74902153
1.74201798,-0.45045716
1.62272799,-0.69108629
1.85714388,-0.65888566
1.46558845,-0.80750781
1.76366401,-0.62765825
1.55852878,-0.80916315
2.22678041,-0.54152101
2.01842022,-0.60239995
2.19405317,-1.17196071
1.85805261,-0.80903703
1.71283793,-0.66101152
1.98618293,-0.72212279
2.03354716,-0.62788790
2.04849648,-0.66262245
1.84732139,-1.01292455
1.50805342,-0.87460399
1.94485462,-0.77781636
1.81326604,-0.93673950
1.75530148,-0.92217255
1.80670667,-0.69247299
1.53496921,-0.87275499
1.89304364,-0.57082349
1.91106677,-0.50753963
1.91791642,-0.86892688
1.69144905,-1.14767909
1.78606510,-0.48428395
1.53091121,-0.96050245
1.89691079,-0.84294784
1.71106350,-0.60029489
2.11874866,-0.65637839
1.74371147,-0.84169209
1.86498165,-0.54135871
1.77295530,-0.48073035
1.83011043,-0.56994689
1.87926102,-0.53684330
1.90606928,-0.45374706
1.55451620,-0.65761369
2.13619113,-1.23338473
2.11067414,-1.08530891
1.88193214,-1.10513151
1.89683092,-0.99344635
1.62180817,-0.87088829
1.98623109,-0.60177875
2.09963155,-1.07963264
1.86594129,-0.60182124
1.77852428,-0.57266271
1.92882764,-1.17523980
1.77578664,-0.30093399
1.92393553,-0.90171254
1.96243751,-0.21129858
1.90707588,-0.45398661
1.89111733,-0.36014980
1.84067726,-0.66375148
1.88903904,-0.68954086
1.84657645,-0.45400232
2.01625180,-0.72210956
2.18413663,-0.44869107
1.74660134,-0.42153195
2.05903387,-0.83539975
1.77849400,-0.66307557
2.00886965,-0.71946663
1.73466265,-0.71770054
1.88259828,-0.94117206
1.96746135,-0.75658917
1.85812581,-0.62926751
1.86781788,-0.81328779
2.08393312,-0.93609506
1.64672863,-0.65861529
1.73984694,-1.22979724
2.06645918,-1.01808798
2.09341240,-0.23919460
1.88314009,-0.65750051
1.88808465,-0.59929442
1.82154727,-0.50756544
2.12212849,-0.47812235
1.86290836,-0.84119546
1.84271026,-0.62404853
2.30604148,-0.59882104
1.65539515,-0.60188919
1.85898101,-0.89938605
2.10752940,-0.78264451
1.84149206,-0.99609572
1.89386380,-0.96183258
1.81053329,-0.63359410
1.78474700,-1.27039647
1.93979204,-0.77579230
1.82526755,-0.74795520
2.13651681,-0.72205460
1.86306596,-0.39057705
1.71640396,-0.75271785
2.47891259,-0.60443538
1.92002904,-0.62990433
1.89591491,-0.84250546
1.93530178,-0.36280254
1.68269515,-0.93139911
1.80380046,-0.84166473
1.56760800,-0.63300633
1.98832953,-0.57229257
1.91913402,-0.14990447
1.88713515,-0.47919136
1.64583719,-0.74802619
1.85132778,-0.68667984
2.05167675,-0.78432143
2.12423682,-0.74782062
1.65808427,-0.24114296
1.68460047,-0.57148802
1.96334076,-0.69460160
1.89592934,-0.81242007
2.01849151,-0.36144850
1.66052580,-0.87546146
1.41538489,-0.84315270
1.90695584,-0.78687710
2.04417372,-0.72133905
2.10540938,-0.57134914
2.07518721,-0.93216777
1.68790913,-1.11513484
1.56429780,-0.69183177
2.08632636,-0.51391572
1.44100356,-0.66040498
1.99044156,-0.51259321
1.70968568,-0.70210570
1.64149070,-0.89527255
2.01958632,-0.15068436
1.91377652,-1.10626507
1.67290235,-1.19484711
1.92010057,-0.38995045
1.88798547,-0.83898282
2.07515049,-0.99229592
1.53173947,-0.90095299
2.16322613,-0.60076439
1.44633877,-0.54232752
1.68191338,-0.69070333
1.83204639,-0.51049006
1.78406286,-0.81633127
2.01632190,-0.54159468
1.81998265,-0.94020844
1.86382377,-0.96184909
1.72097826,-0.60377240
1.50184536,-0.51057571
1.79812789,-0.86898583
1.97984183,-0.92978144
1.53572309,-0.99363399
1.73731935,-0.86855984
1.72379446,-0.12094987
2.30486131,-0.53866142
2.02678370,-0.93761188
1.87831604,-0.41733250
2.03022909,-0.36354947
2.21864891,-0.47959363
1.92104530,-0.60022515
1.51207733,-0.75597280
2.09364939,-1.24387348
2.00157809,-0.62724525
1.59840381,-0.73992634
2.11075354,-0.96474326
1.80272794,-1.08152258
1.93826544,-0.69644845
1.72839093,-0.59591722
1.81236911,-0.81545758
1.89606106,-0.45136538
1.70663524,-0.44905272
1.63204300,-0.93682861
2.18187571,-0.38846228
1.78033185,-0.75427830
1.96228051,-0.75459754
2.14098239,-0.78386378
1.89497435,-0.72178251
1.71190715,-0.75074625
1.92787421,-1.08428931
1.94496608,-0.47867450
1.82441461,-0.44855532
1.79915643,-0.65959686
1.88409901,-0.71764141
1.87079442,-0.75424033
2.06338859,-0.71756405
1.86400342,-0.54107487
1.97791898,-0.73018324
1.96965146,-0.45445019
2.01843095,-0.57228202
1.97770047,-1.04863083
1.41678739,-1.05500650
2.05167675,-0.78432143
1.69784009,-0.90946227
2.10077095,-1.02019978
2.04523230,-0.75178558
1.81821120,-0.57567990
1.84746158,-0.72676367
1.73378980,-0.62766826
1.97049022,-0.93962914
1.68815327,-0.54255027
1.98209894,-0.51044554
1.98824298,-0.78311443
1.95714021,-0.72251505
1.79351580,-0.68741858
1.81342673,-0.54394537
1.73829079,-0.71920127
1.65282404,-0.48076051
2.14115882,-0.27135235
1.75275910,-0.38614386
1.78889954,-0.48505229
2.01935816,-0.87390351
1.98298740,-0.87117225
1.75363147,-0.53493047
1.59946930,-0.45262590
2.07321310,-0.48064578
1.98003316,-0.47991809
1.67489207,-0.68782067
1.95504510,-0.81196529
1.56662893,-1.02426124
1.99635220,-0.68519258
2.08850861,-0.57497889
1.66146207,-0.72491938
1.90905607,-0.57565022
2.16897082,-0.42164740
1.76908898,-0.89943075
1.74389756,-0.09018771
1.80291808,-0.69102132
1.78700066,-0.51482195
1.77667320,-0.51184756
1.68986034,-0.75431436
1.81340766,-0.60437948
2.30347776,-0.89725375
1.79332447,-1.18530881
1.94787610,-0.83895344
1.92812335,-0.57231313
1.98516583,-0.66160429
2.09837222,-0.82094675
1.82016253,-0.48530084
1.76831186,-0.50943941
2.11651444,-0.57436144
1.99143553,-0.66369307
2.06538010,-1.01755667
2.12642622,-0.80848217
2.12959957,-1.24714828
2.21981001,-0.47984445
1.62523961,-0.81253809
1.95708406,-0.84291804
1.70463777,-1.01670480
1.81147611,-0.66411215
1.79910910,-0.77950990
1.80760634,-0.81331521
2.19086218,-0.78014106
1.95314610,-0.39055657
1.92306960,-0.57081354
1.92099881,-0.72025859
1.93984258,-0.65645105
2.07085896,-0.90021443
2.16774535,-0.66222340
1.87714529,-0.92354941
1.60992885,-1.01357841
1.98072612,-1.17027736
1.65801620,-0.57269883
1.88706470,-0.68882042
1.92408800,-0.54105610
1.50651300,-0.75319135
1.85229266,-0.68703765
1.77353740,-1.23235643
1.64329493,-0.65724224
2.16660762,-0.66187590
1.97882283,-0.89932305
2.29659343,-0.39273623
1.97991908,-0.77983701
1.97878921,-0.95926708
1.68014169,-0.71997648
1.34744608,-0.65870517
1.91599476,-0.68844885
2.05817628,-0.78680521
1.60694671,-0.87919199
1.59781420,-0.30143669
1.77200079,-0.57056278
2.00251293,-0.86661589
1.91197550,-0.74674797
1.69520319,-0.78696859
1.95513380,-0.60147393
1.67566776,-0.92751008
2.13097548,-0.60014737
1.86680782,-0.87306362
2.07970047,-0.63282621
1.47415257,-0.45122609
1.65098548,-0.81039864
1.64674747,-0.59874570
1.85343611,-0.42530850
1.85715485,-0.62893879
1.68179893,-0.96093500
1.76734054,-0.65891838
2.13530040,-0.90206808
2.14215279,-0.69379216
2.09862971,-0.92922610
1.95505941,-0.78189629
1.90185905,-0.93570513
2.05289388,-0.42256802
2.08509874,-0.81575572
1.73024416,-0.38775736
2.02359748,-0.90593779
1.61261904,-0.56733733
1.86793995,-0.48196933
1.71737766,-0.54225671
1.94196045,-0.32857835
1.65364909,-0.63131839
1.82519913,-0.89752382
1.64937186,-0.44977117
2.11534929,-0.69490248
1.74545300,-1.02309275
2.12312436,-0.81875986
1.97262549,-0.84960961
1.80827665,-1.29582691
1.64931333,-0.65964878
2.04535317,-0.42101648
2.04520297,-0.81192064
1.92406797,-0.60116923
1.87276614,-0.75503504
2.13546991,-0.54126948
1.80661404,-0.90319479
1.79437530,-0.86717278
1.84635377,-0.99872482
1.44461119,-1.11350656
1.80288160,-0.78114396
1.82428944,-0.80736268
1.63207018,-0.87639779
1.61589384,-0.83778965
1.87372637,-0.81585974
1.98938525,-0.54245871
1.76920021,-0.62962794
1.86206746,-0.48045456
2.02680087,-0.90737146
2.05154014,-1.02560568
1.77474964,-0.69175774
2.08074164,-0.75374794
2.22205234,-0.69048148
1.65363920,-0.66137856
1.88053632,-1.06146324
1.84847128,-0.59618837
1.53346801,-0.54116744
1.79819310,-0.71917802
1.62429106,-1.02261913
2.17813516,-1.07395303
1.53242791,-1.14174843
1.77847135,-0.72334903
2.10431600,-0.54099625
2.04517150,-0.87205392
2.13975382,-0.96421748
1.62613833,-0.69253838
1.45617485,-0.91004962
1.46182275,-0.65627176
1.86190271,-0.90079921
1.95412874,-0.54104650
1.95299566,-0.81111437
2.03015327,-1.04477108
1.97074997,-0.47766891
2.18774581,-0.50247461
1.75294423,-0.75548339
1.89596927,-0.72216135
1.84356523,-0.72523135
1.89605296,-0.48145506
1.87755609,-1.05978143
1.71007776,-0.83994359
1.88787162,-1.04868639
1.78123021,-0.84522414
1.91786838,-0.95879984
2.00581002,-0.47890717
2.17410493,-1.38881421
1.71653295,-0.27099198
1.78329420,-0.18132298
1.49322951,-0.53750968
1.55364251,-0.83650392
1.57909346,-1.00204122
1.65716863,-0.48202389
1.91992378,-0.86983603
1.91078651,-1.10453713
1.54963684,-0.74494791
1.77364874,-1.05205560
1.81426728,-0.84654737
2.02721286,-0.59612548
1.67747235,-0.80869263
1.63983881,-0.91093558
2.02268314,-0.57348716
1.80767822,-0.63259530
2.15873337,-0.50958705
2.17457008,-0.72470200
2.12770081,-0.38949248
1.62959218,-0.60348248
1.81768870,-0.71505481
1.89099252,-0.75027907
2.16090870,-0.72015113
1.75182104,-1.14764273
1.85903800,-0.77948385
1.64848697,-0.53943837
1.95612538,-0.69204986
1.67936730,-0.32983032
1.74556851,-0.78239954
1.95097828,-0.75025272
1.97480369,-0.65815204
2.49070549,-0.62999272
1.83573961,-0.90270567
2.01184750,-1.05080807
1.80560184,-1.02305937
1.86786950,-0.69281346
1.70911181,-0.98938823
1.61006558,-0.68569481
1.82437122,-0.59806424
1.57452106,-0.71291935
1.88418913,-0.44854018
1.83970881,-0.66340232
2.12876844,-0.53957158
2.16096091,-0.60013556
2.04401040,-1.02184260
2.02380300,-0.39259961
1.79071414,-0.68634510
1.77199125,-0.60059023
2.06980824,-0.83976954
1.91207135,-0.47793466
2.32416487,-0.78459227
1.72636831,-0.78737187
1.89997172,-0.69353026
1.68020785,-0.50999671
1.69516420,-0.87775916
1.99459720,-0.63452935
1.81044710,-0.84476537
2.09875393,-0.68945301
1.92086363,-0.99030912
2.03876972,-0.83934629
1.73186088,-0.92554909
1.88502908,-0.83766937
1.70909607,-1.01936340
2.02981591,-1.21166718
1.89509869,-0.30075586
2.02557850,-1.14867318
1.91798592,-0.71912926
1.83875227,-0.63291728
1.82061458,-0.44762135
1.89006114,-0.59992152
1.89392626,-0.84162199
1.87030792,-0.97955883
1.46869445,-0.68932831
1.89009845,-0.47994354
2.10643792,-0.75215143
1.46329749,-0.80624574
2.03887677,-0.59955406
1.88222492,-0.44807273
2.13874769,-0.75292695
3.34932613,-2.04292583
1.54026794,-0.40681764
1.15500128,-0.84281206
1.34067178,0.48747841
1.40002596,-0.76083028
3.13532376,-2.79608417
1.80588245,1.00995493
1.35566831,-0.15762135
2.04389811,-1.22617233
2.15132451,-0.97233468
2.53407955,-0.18094698
2.04201818,0.75060451
2.51931024,0.71958995
1.92215717,0.03002807
1.15973938,-0.57983994
0.51453286,-1.84655988
0.64227134,-1.00931466
1.75454116,-2.12861657
1.13847649,0.74896973
1.12201548,-0.75809222
1.03697824,1.15899146
0.88269484,-0.70614582
0.39263406,0.58895689
0.62499273,-0.53570527
1.53856444,-0.08875270
0.91588634,-0.64997011
1.57291377,-1.33984327
2.32170534,0.78338552
1.80994415,0.29187921
1.29163706,0.63075876
1.69858932,0.65551418
1.04529512,-0.40648451
1.16316295,-0.49431643
1.08139455,-0.70142096
1.05341423,-0.85410315
1.55030560,-0.63666809
1.88605404,0.08319326
1.94540644,-0.69276828
2.06499076,0.13066743
2.05369496,0.73708630
2.13926053,-0.87046051
2.44183540,-0.07323291
1.82504308,-0.07498911
1.18087375,-0.49856213
0.61750078,0.16108426
0.36947465,0.05278173
-0.02667378,-0.24006468
-0.43078601,-0.13461949
-0.98211002,-0.21823652
-2.61016154,-0.56723946
-3.45736074,-0.32765603
-4.66660404,-0.59763211
-5.34170771,-0.59267420
-5.10082006,-0.61836910
-5.41271305,-0.29057467
-6.02790451,-0.74142617
-6.91201258,-0.29094046
-7.53673506,-0.72261715
-8.42026424,-0.35702303
-8.74611950,-0.17780015
-10.67156410,0.03129785
-11.86003685,-0.15413007
-11.86033154,-0.91763484
-12.52723503,-0.90059245
-12.24003983,-0.28921911
-11.93424702,-0.50299346
-13.57410240,-0.35157025
-14.18025970,-0.90170360
-15.99433517,-0.60489291
-17.84197998,-0.31236839
-19.11511040,-1.06504369
-19.12295341,-1.17127359
-19.20525169,-0.74156684
-19.16497993,-1.35418153
-20.34626961,-0.61342531
-21.99666023,-0.51312184
-23.08091354,-0.36923605
-23.15617752,-0.95121723
-23.95060158,-1.21466827
-26.12740707,-1.30357265
-27.47270966,-0.61614329
-28.04151726,-0.91933602
-28.27526474,-0.21762975
-28.12773895,0.73669642
-27.87551117,-1.83759713
-30.40779114,-2.43243432
-29.96243858,-3.21331644
-31.16691208,-0.35654482
-31.53400421,-1.80120599
-32.08478546,-0.39367682
-33.37567902,-0.72810233
-36.04864883,-1.31865668
-35.91600800,-2.29974580
-35.54526901,-2.34973311
-35.47543716,-2.68498683
-38.45133972,-1.64944744
-39.15350342,0.27923706
-41.66825867,-2.68830538
-42.19318008,-4.33836651
-42.28113937,-1.85617018
-43.23050308,0.54844785
-41.37502289,-2.14755630
-43.56875229,-2.98284650
-45.15478134,-1.39780688
-45.42015076,-1.92048264
-45.98401260,-1.96102059
-48.48137665,-5.07945728
-50.74522781,-1.36144054
-51.05817032,-0.94820857
-51.84291077,-1.76644909
-53.62533188,-3.21141434
-55.29390335,1.65897024
-56.18017578,2.18628478
-54.28865051,-3.50322533
-52.75111771,-3.70134497
-54.01205063,-0.95224601
-53.69896698,-3.21626091
-58.01380539,-2.08967543
-62.11855698,-1.33043301
-63.68043518,-2.61277199
-62.88686371,-0.69409233
-59.93052292,-2.58373141
-58.74365616,-0.88118047
-62.83938217,-1.35014141
-61.99597549,-1.78782654
-62.11521912,-3.59580135
-62.87552261,0.47327018
-66.98770905,0.58924210
-69.10642242,-3.40061617
-67.79705048,-0.82201278
-66.26540375,-0.26744980
-66.04650116,-1.39333987
-63.60007095,-2.33479381
-67.79839325,-2.74648499
-73.01779175,-0.05965970
-77.31049347,-2.27544832
-73.45446014,-0.26126429
-70.50920105,-2.98740745
-75.28198242,-1.06234431
-71.86296082,-0.25846142
-73.00588226,-1.23821497
-74.58881378,-2.08482337
-74.40931702,-1.01666808
-73.69532013,-0.46187571
-74.94879913,-2.24763632
-75.49433899,-1.35938704
-75.31794739,-1.80510139
-76.90277100,-1.44663739
-77.36962891,-1.65977061
-78.68594360,-0.30746692
-77.97126770,-3.84027410
-76.89981842,-1.77276731
-75.74658203,-0.51472163
-80.18148804,-0.88979346
-79.55744171,-1.05888784
-78.58573151,-1.92020273
-79.43704987,-1.00533962
-80.73752594,-1.58992708
-82.31603241,-3.73788166
-81.36569977,0.08688106
-81.90800476,-0.58653480
-82.33101654,-2.91250753
-81.94602966,-1.04072845
-81.64922333,-3.22692418
-83.66458130,-1.65414083
-83.54590607,-0.88293248
-84.20480347,-1.59708786
-83.99854279,-0.62712538
-84.76101685,-1.09233022
-86.74655151,-1.78435588
-87.46578979,-1.50200689
-87.41449738,-1.72615564
-87.79941559,-1.16100657
-88.69552612,-1.11093795
-87.85781097,-1.45747399
-87.65987396,-1.36782956
-88.00855255,-1.43590248
-88.39424896,-1.57009554
-88.39473724,-1.52561903
-87.79219055,-1.82401192
-88.41036987,-1.33530247
-88.48748016,-1.48095429
-88.71969604,-0.38816398
-87.64160919,-1.16386724
-88.73752594,-1.17023635
-87.55674744,-1.67077255
-86.63179779,-1.44958639
-86.14211273,-1.33538389
-86.14105988,-1.91049707
-86.58023071,-1.96590197
-87.30687714,-1.57540488
-86.23370361,-2.35513163
-85.32997894,-1.98667860
-86.09185028,-2.08262992
-86.54556274,-1.79270279
-85.63270569,-1.89641631
-84.90887451,-1.86966813
-84.51963806,-2.06589484
-84.88530731,-1.88779271
-85.96410370,-1.73720908
-86.12758636,-1.49431670
-86.99034882,-1.36774981
-88.63227081,-1.23432469
-88.44017792,-1.48526967
-88.33802032,-1.48084724
-88.43756104,-1.44873059
-88.15653229,-1.73730135
-86.91069794,-2.33131790
-86.83573914,-2.04952884
-87.28005981,-1.92292905
-86.90766144,-2.49681926
-87.74227905,-1.77896702
-87.75469208,-1.89757967
-88.09272766,-1.87738609
-87.47427368,-2.00688004
-88.02864075,-1.58694398
-88.54313660,-1.45659578
-88.30033112,-1.54728115
-88.52522278,-1.46158814
-87.91572571,-2.07745647
-87.29911804,-2.10873246
-87.12538910,-2.00380158
-88.88461304,-0.63774467
-87.45457458,-2.34950876
-87.19567108,-2.29309487
-86.00338745,-3.27593160
-87.15086365,-1.94258654
-87.90177917,-1.73703539
-87.74874878,-2.25125480
-87.99996185,-1.98745728
-88.21755219,-1.76452708
-87.85990143,-2.09174323
-88.22496033,-1.73143554
-88.28571320,-1.51022732
-88.60201263,-1.31461740
-88.34151459,-1.64692998
-87.85727692,-1.81219196
-87.26862335,-2.17808247
-87.86878204,-2.06423354
-88.06423187,-1.70251560
-88.03070068,-1.81858873
-88.08782959,-1.79945529
-87.79265594,-2.10228014
-88.06900024,-1.92776060
-88.14380646,-1.62517464
