y_t_0,y_t_1
17.97150421,0.60289490
19.33338165,-1.07848692
16.86531448,-1.10293329
16.03900337,0.81827986
16.92636108,-0.67988402
13.97474575,0.88219619
14.90433884,-0.49960950
15.18899059,0.31729564
11.22612572,0.02169416
12.27743626,-0.96422434
12.01497459,-1.47713578
10.28369045,-0.61947155
8.38383961,0.30584264
8.92835426,0.01883178
9.02264500,-0.76258063
9.09771824,0.27323025
11.36518478,-1.05257225
10.82672119,-0.93924940
11.81716442,-1.63184631
14.20624924,-2.84948826
9.57478142,-0.50716794
7.33903313,-0.55662888
6.34901810,-0.07529244
5.72405100,-0.32608345
6.95475245,-0.74006468
6.01628399,-0.07506133
4.42429733,-0.31566501
4.24513817,-0.44989115
3.54466200,0.06129548
3.10167265,-0.66875857
2.44968605,-0.37644330
2.72116876,-0.42336786
3.50185180,-0.79749453
1.68479013,0.61797917
-1.46952677,2.93321562
1.61696565,0.64817870
1.84839141,0.70546466
2.99756074,-0.13542640
3.90716863,0.12772895
3.18302751,0.49927112
2.83777356,0.01457787
3.22277737,0.60304379
2.59272456,-0.04459694
2.96938157,-0.31636384
3.62368798,-0.25329128
2.62312055,0.53651190
3.45748639,-0.10127491
2.71473837,0.16821463
3.11399698,0.04920676
3.04144454,0.40916625
3.43766379,0.10958236
3.15774941,0.28289452
2.89052224,0.29168555
3.39693165,0.07637946
3.15560532,-0.04496066
3.06656981,0.28795508
3.04079652,0.01453795
2.34385276,0.10723294
2.53176618,0.25300169
2.77979660,0.04635116
2.98294687,0.52528936
2.50327992,0.59585941
2.93519783,0.13917263
2.32996082,0.53098679
2.73185682,0.98819715
2.97184348,0.25762254
2.67165351,0.29347664
2.23411798,0.40629783
2.71501017,0.53928149
2.79629278,0.43991217
2.88566756,0.19584909
2.76595616,0.07983709
2.93703008,0.20013739
2.62400484,0.35015875
2.74018669,0.10752220
2.60366893,0.29372105
2.78418303,0.28994820
2.84351921,0.19962025
2.43782806,0.32166517
2.57358479,0.10947613
2.53030658,0.17183332
2.50613189,0.61574042
2.38816810,0.56368798
2.56187987,0.23211230
2.69585609,0.50471258
2.42964458,0.23046544
2.55354857,-0.03864346
2.86849809,0.64676350
2.76684189,0.34545904
1.93317735,-0.06780946
2.45106149,0.29595351
2.58585525,0.92305571
2.54455280,0.30359426
1.98690152,0.65740895
1.67200863,0.30973271
2.66222191,0.42083466
2.39110756,0.40074304
-0.82037866,1.08189940
4.62132740,-1.58162010
0.62689364,-1.14360046
3.59247136,-1.59896147
1.64386046,0.12236364
2.00447321,-0.02383661
0.59081727,-0.08141669
5.46503925,0.66105705
1.64587867,-1.02131212
-11.24962044,0.19100809
1.08421862,-1.05447948
4.78402853,-1.53081048
4.75292778,-2.44686127
2.42567420,-0.49946082
0.73669094,0.59926134
1.82882845,-0.64925528
2.47790670,-1.64493859
1.84234452,-0.75331366
1.64821792,-0.28434706
1.77614570,-0.94060802
2.07415438,-0.94226915
2.19235587,-0.58133632
1.44390273,-0.58175659
2.25924110,-0.28134063
1.91715372,-0.57870656
1.77302110,-0.91120875
1.80624390,-0.31122360
1.86099398,-0.88062572
1.96245623,-0.52323532
1.92640591,-0.70231569
2.13101029,-0.67045939
1.92084515,-0.73014915
1.71858096,-0.82368958
1.93302107,-0.70491594
1.95998180,-0.61294442
2.05915856,-0.97854614
2.07513571,-0.61131889
2.07418084,-1.15190721
1.77677774,-0.91419423
1.92283988,-0.70148164
2.01402283,-0.97227675
2.03439713,-0.48915267
2.10669971,-0.58236116
2.18909216,-0.93975979
1.76480186,-0.69783056
1.74165332,-0.97120970
1.57916665,-1.07321417
1.86813295,-0.25107685
1.86727166,-0.97438222
1.94266510,-0.60759997
1.74026430,-1.12053096
1.95972884,-0.73416328
2.15277719,-0.72741467
2.05052662,-0.76427174
1.70696664,-0.63928926
1.84218574,-0.07069796
2.17432165,-0.52364403
2.22840071,-0.78294110
1.83928287,-0.40170068
1.83040869,-0.82021272
2.07730579,-0.55215859
1.55726945,-0.61000031
1.94498813,-0.81823808
1.80986607,-0.43290800
1.96525419,-1.06932724
1.98703825,-0.58249778
1.86698592,-0.70311487
1.83092904,-0.52010930
2.01554108,-0.28089222
1.98603904,-0.49131608
1.80412018,-0.55180311
2.13417721,-0.94195092
1.62646937,-0.82369375
1.74608171,-0.64258331
2.13486958,-0.94223374
2.02756786,-0.27910984
2.04786205,-1.00439227
1.82035005,-1.11453199
1.78859770,-0.63684738
1.90541363,-0.64573961
2.09462523,-0.64720166
2.05405855,-0.52457136
2.32285523,-1.06685185
2.24431324,-0.69943208
1.59947371,-0.76586968
1.74660027,-0.55295789
1.64879751,-0.58061856
2.09783959,-0.63960141
1.71598613,-0.64279896
1.76662838,-0.33979869
2.11377144,-0.49408439
1.90717208,-0.45699224
2.04018235,-0.76030940
1.99812078,-0.79693681
2.01996899,-0.79422772
1.75950110,-0.90484947
2.12228036,-0.99615562
1.95557797,-0.40208551
1.89144838,-0.64025819
1.52925861,-0.75972897
2.13621616,-0.33744478
1.97330725,-0.69903725
1.85623789,-0.63903320
2.33618927,-0.81867373
1.92340887,-0.73189944
1.95320392,-1.23128080
1.74314296,-0.73238254
1.57281744,-0.55550230
1.96907592,-1.05457366
1.80440521,-0.64189959
1.66516697,-0.85867107
1.97818661,-1.09007502
1.75874424,-0.51811671
1.89864600,-0.70383185
1.85284805,-0.60783631
1.88741755,-0.40005165
1.68790531,-0.58328974
1.80646455,-0.31112829
1.84247649,-0.67454582
1.86878359,-0.49442056
1.83314586,-0.52132356
1.89299011,-0.64174265
2.23625994,-0.79659963
1.80351949,-0.49188948
2.30091023,-0.24953686
1.77045012,-0.73082632
1.89314437,-1.15244138
1.79770339,-0.64020574
1.61735165,-0.63952315
1.95062006,-0.76014400
2.00277805,-0.69779021
1.85750484,-0.87884945
2.01220989,-0.88125610
1.70282662,-0.54803294
2.11845016,-0.90595192
2.13947153,-0.58345723
1.95770013,-0.73319709
1.85723710,-0.99909681
1.79451191,-0.66831440
1.95549428,-0.67226481
1.98969412,-0.64411300
2.02081084,-0.79443443
1.66249263,-0.49389499
2.15907073,-0.64031816
1.43973672,-0.88121796
1.83220017,-0.52084994
1.98358369,-0.46137157
1.76386154,-0.78840882
1.77617633,-0.64277905
1.88636613,-1.08859229
1.72378707,-0.75366336
1.74323905,-0.40151504
1.93005180,-0.52400327
2.14202929,-0.91631621
1.83596134,-0.61327034
1.70726144,-0.51975304
1.93723714,-0.67688388
1.82480526,-0.72813588
2.16003394,-0.94005871
2.17261624,-0.88612360
2.01369190,-0.82202035
1.65794432,-1.12604499
2.21574211,-0.72912800
2.19658995,-0.93052965
1.88994443,-0.91123468
2.08105707,-0.34254652
1.80185819,-0.52100229
2.08119440,-0.58387589
2.09167409,-0.27965954
1.92188776,-0.97141242
2.02872229,-0.52552646
1.32114422,-1.03124535
2.38514924,-0.40321386
1.59818602,-0.88445729
1.99297476,-0.70509702
2.08213758,-0.34272122
1.91915417,-0.91013080
2.08286214,-0.93278164
1.91534495,-0.57943839
1.89019406,-0.82142037
1.75105405,-0.76579863
1.95331371,-1.00215614
2.18615484,-0.87883937
1.74971557,-0.58357352
1.89313567,-0.79243433
1.95570529,-0.61302328
2.20678306,-0.30910438
1.56528890,-0.64346308
1.86529458,-0.61273843
1.42397285,-1.01102912
1.93090737,-0.88604802
1.78587174,-0.76778102
1.65354311,-0.97276628
1.73245478,-0.63764054
1.68720019,-0.70395744
2.27512217,-0.81870729
2.32351780,-0.93359441
1.81513035,-0.54604471
1.79303598,-0.78757954
1.83563006,-0.61274844
2.15296888,-0.75792611
1.68401766,-1.06372166
2.17418814,-0.75519359
1.74677825,-0.64312136
1.63788629,-0.39767656
1.78202522,-0.58447105
1.70323038,-0.72743243
1.95509410,-0.64197177
1.76753521,-0.66997457
2.28387904,-0.61133242
1.95450592,-0.61156845
2.06666207,-0.48989430
2.18298721,-0.52561033
1.98562741,-0.49193347
2.29080033,-0.58328927
2.26159334,-0.70465732
1.84270978,-0.91702265
1.86721408,-0.64266855
1.98433363,-0.67231745
1.95103443,-0.70090187
1.92540991,-0.70277548
1.98398232,-0.97321010
1.65230513,-0.85159236
1.79488957,-0.75868088
1.79824948,-1.03023803
1.95672059,-1.06391323
1.93311858,-0.88635331
1.73768389,-0.21986425
2.02600312,-0.91829526
1.85647094,-1.02872801
1.94861031,-0.75956517
1.64704633,-0.75993186
1.60331130,-0.34371674
2.01939225,-0.70398855
2.14173245,-0.46278432
1.85003531,-0.48754525
1.93632460,-0.91923481
1.74321067,-0.52134824
2.14613724,-0.61508423
1.98204029,-0.76194596
1.71307206,-0.79230469
1.77750516,-0.88432914
2.09481573,-0.60868776
1.96998155,-0.87603408
2.06282949,-0.45920137
1.80479825,-0.94352269
1.52711987,-0.60939115
2.09933376,-0.64054811
1.66040552,-0.94683039
1.74271977,-0.76182324
1.88982344,-0.85016465
1.90220714,-0.73492074
2.03670669,-0.45950088
1.80024302,-0.73060894
2.04785919,-0.58236587
1.88424289,-0.60906756
2.00753498,-0.66967934
2.17075610,-0.91534644
1.56501031,-0.85319090
1.68303549,-0.76184642
1.87983429,-0.57767183
1.79765880,-0.75985384
2.14678264,-0.84481162
1.71009445,-1.06136012
1.80498850,-0.97278494
2.16162944,-0.82068259
2.21264005,-0.42905650
1.86721408,-0.64287430
1.90736043,-0.73704076
1.65905309,-0.49308202
1.81485200,-0.75519699
2.37857294,-0.82353157
1.80784857,-0.85438645
2.05089545,-0.91527408
1.89656663,-1.03344011
1.93311858,-0.88676488
1.79573989,-0.66941375
1.77399719,-0.97250110
1.93021762,-0.64385128
1.62843800,-0.64436483
1.96823728,-0.72665691
1.93066919,-0.52256274
1.95556307,-0.46185291
2.09014606,-0.34456670
2.04782486,-0.67292440
1.61960995,-0.73029834
2.09732342,-0.75931114
1.77144635,-0.46115834
1.65277374,-0.70137590
1.88636649,-0.66999847
1.49501681,-0.81841481
1.79329813,-0.63774210
1.58795702,-0.81945276
2.25620866,-0.55222225
2.04764271,-0.61227798
2.22389317,-1.18245614
1.88768673,-0.81912088
1.74247193,-0.67212433
2.01499367,-0.73302978
2.06276965,-0.63817751
2.07792473,-0.67352945
1.87674975,-1.02362561
1.53768754,-0.88468778
1.97428298,-0.78769439
1.84248865,-0.94702905
1.78452396,-0.93287379
1.83572328,-0.70296836
1.56419182,-0.88366199
1.92247200,-0.58131891
1.94008338,-0.51803505
1.94775629,-0.87921643
1.72128904,-1.15817440
1.81549335,-0.49477938
1.55992794,-0.97140938
1.92613328,-0.85323745
1.74008024,-0.61079031
2.14900017,-0.66666800
1.77313983,-0.85177594
1.89440989,-0.55185413
1.80279529,-0.49184316
1.85953879,-0.58023649
1.90868926,-0.54775029
1.93570340,-0.46465406
1.58415031,-0.66893232
2.16520786,-1.24408579
2.14010215,-1.09559858
1.91115475,-1.11603856
1.92667079,-1.00332439
1.65144217,-0.88117784
2.01586533,-0.61206830
2.12926555,-1.09033382
1.89536965,-0.61149347
1.80815840,-0.58295226
1.95825601,-1.18511784
1.80500913,-0.31122360
1.95336378,-0.91200209
1.99166000,-0.22179399
1.93671000,-0.46448201
1.92095721,-0.37085101
1.87051713,-0.67465842
1.91929042,-0.70024210
1.87600470,-0.46408615
2.04547429,-0.73342818
2.21397638,-0.45918649
1.77582395,-0.43243894
2.08887386,-0.84589517
1.80792236,-0.67377681
2.03850389,-0.72955042
1.76347351,-0.72901917
1.91161489,-0.95228487
1.99730122,-0.76687878
1.88755417,-0.63996875
1.89745188,-0.82398903
2.11294985,-0.94679624
1.67553949,-0.66869909
1.76886356,-1.23967516
2.09588718,-1.02858341
2.12263489,-0.24927843
1.91256845,-0.66737854
1.91710138,-0.60958403
1.85076988,-0.51847243
2.15155673,-0.48861778
1.89274836,-0.85107344
1.87193274,-0.63413239
2.33546972,-0.60890484
1.68482351,-0.61217880
1.88820362,-0.91008729
2.13675189,-0.79334569
1.87071466,-1.00659108
1.92329204,-0.97232795
1.83954990,-0.64367795
1.81417537,-1.28130352
1.96880877,-0.78587615
1.85449016,-0.75824481
2.16573906,-0.73275584
1.89208257,-0.40107244
1.74562657,-0.76300740
2.50834060,-0.61575401
1.94925153,-0.64019388
1.92534316,-0.85217768
1.96473014,-0.37309214
1.71212351,-0.94127709
1.83281708,-0.85257173
1.59703624,-0.64350176
2.01796365,-0.58237636
1.94876802,-0.16101728
1.91656351,-0.48989254
1.67505980,-0.75831574
1.88075614,-0.69717520
2.08151650,-0.79502267
2.15345931,-0.75872761
1.68771839,-0.25163838
1.71382308,-0.58157188
1.99297476,-0.70509702
1.92556334,-0.82353288
2.04771399,-0.37194392
1.69057155,-0.88616270
1.44440162,-0.85364813
1.93617845,-0.79798990
2.07380772,-0.73121709
2.13524938,-0.58225614
2.10420370,-0.94245732
1.71692586,-1.12563014
1.59393179,-0.70212138
2.11554885,-0.52420533
1.47022617,-0.67090034
2.01966405,-0.52329445
1.73993707,-0.71280688
1.67091906,-0.90638530
2.04922056,-0.16138558
1.94341063,-1.11614311
1.70191908,-1.20595980
1.94932318,-0.40065163
1.91741383,-0.84906662
2.10437298,-1.00237978
1.56096208,-0.91083103
2.19265413,-0.61084819
1.47556138,-0.55241138
1.71113586,-0.70161033
1.86126900,-0.52077967
1.81369698,-0.82703245
2.04575014,-0.55250168
1.84920526,-0.95029229
1.89325213,-0.97275609
1.75020087,-0.61447364
1.53127360,-0.52127695
1.82735050,-0.87968701
2.00885844,-0.94027686
1.56494570,-1.00392365
1.76695347,-0.87884945
1.75322282,-0.13062213
2.33408380,-0.54895097
2.05641794,-0.94831306
1.90753853,-0.42803368
2.05945158,-0.37383911
2.24828315,-0.48988324
1.95026779,-0.61030900
1.54150558,-0.76626241
2.12287188,-1.25375152
2.03080058,-0.63753486
1.62762630,-0.75124490
2.14038777,-0.97565019
1.83236206,-1.09201789
1.96687055,-0.70694381
1.75761342,-0.60641265
1.84200311,-0.82595301
1.92548943,-0.46206659
1.73606348,-0.45995972
1.66167712,-0.94752985
2.21150970,-0.39895767
1.80996597,-0.76539111
1.99150312,-0.76488715
2.17020488,-0.79394758
1.92481434,-0.73166054
1.74092388,-0.76165324
1.95709670,-1.09437311
1.97418857,-0.48916990
1.85343134,-0.45966813
1.82899642,-0.67029810
1.91393900,-0.72813684
1.90042853,-0.76432419
2.09281683,-0.72826523
1.89322591,-0.55177611
2.00775886,-0.74047285
1.99887407,-0.46535721
2.04724193,-0.58277744
2.00712872,-1.05892050
1.44559836,-1.06529617
2.08110476,-0.79502267
1.72685683,-0.91995770
2.13061070,-1.03110671
2.07486653,-0.76228094
1.84763944,-0.58617532
1.87668419,-0.73684752
1.76342392,-0.63775206
2.00033021,-0.94971299
1.71778738,-0.55283988
2.01173306,-0.52052939
2.01767135,-0.79360986
1.98636281,-0.73342198
1.82314992,-0.69729662
1.84285510,-0.55423498
1.76751328,-0.72949088
1.68225241,-0.49146169
2.17038131,-0.28184777
1.78259909,-0.39705086
1.81812215,-0.49575347
2.04858065,-0.88398737
2.01241565,-0.88207924
1.78305984,-0.54563171
1.62869179,-0.46291551
2.10243535,-0.49114120
2.00966716,-0.49041352
1.70432043,-0.69811022
1.98344445,-0.82204908
1.59626305,-1.03516829
2.02598619,-0.69589382
2.11793685,-0.58588588
1.69089043,-0.73582637
1.93848431,-0.58593982
2.19922233,-0.43214282
1.79872298,-0.91033775
1.77312016,-0.10088892
1.83275807,-0.70151669
1.81622326,-0.52449423
1.80651319,-0.52193141
1.71928871,-0.76480979
1.84263015,-0.61446333
2.33290577,-0.90754336
1.82254696,-1.19621587
1.97771609,-0.84903729
1.95734596,-0.58280849
2.01500583,-0.67230552
2.12800646,-0.83205950
1.85041392,-0.49579626
1.79712272,-0.52055222
2.14553118,-0.58444530
2.02086377,-0.67357105
2.09480834,-1.02805209
2.15564871,-0.81897759
2.15902781,-1.25805521
2.24903250,-0.49095726
1.65487361,-0.82241607
1.98651230,-0.85341346
1.73447776,-1.02740598
1.84131610,-0.67399013
1.82833171,-0.78959376
1.83724034,-0.82401645
2.22029042,-0.79063648
1.98257434,-0.40064043
1.95188057,-0.58130896
1.95083880,-0.73075402
1.96927094,-0.66694647
2.10049295,-0.91050404
2.19676208,-0.67271876
1.90616202,-0.93342745
1.63915145,-1.02386808
2.00994873,-1.18077278
1.68744445,-0.58360577
1.91669881,-0.69931585
1.95351636,-0.55175734
1.53614700,-0.76348096
1.88151526,-0.69753301
1.80276000,-1.24202871
1.67272317,-0.66773766
2.19624162,-0.67216551
2.00804543,-0.91023004
2.32581592,-0.40323165
2.00934744,-0.79033238
2.00801182,-0.96955663
1.71018744,-0.73047185
1.37666857,-0.66981798
1.94521737,-0.69935584
2.08760428,-0.79730064
1.63575768,-0.88968736
1.62724257,-0.31172633
1.80142903,-0.58064663
2.03235269,-0.87731707
1.94140375,-0.75683177
1.72463155,-0.79787552
1.98476779,-0.61155778
1.70509613,-0.93759394
2.16019773,-0.61043698
1.89603043,-0.88355899
2.10912871,-0.64332163
1.50399256,-0.46151572
1.68041372,-0.82089406
1.67597008,-0.60944694
1.88265860,-0.43518654
1.88658309,-0.63964003
1.71143305,-0.97143042
1.79635727,-0.66941375
2.16411138,-0.91256350
2.17137527,-0.70408171
2.12764645,-0.93930995
1.98407602,-0.79239166
1.93169892,-0.94640636
2.08211637,-0.43306342
2.11493874,-0.82542801
1.75967252,-0.39928174
2.05323148,-0.91602159
1.64204741,-0.57783276
1.89736831,-0.49287632
1.74701178,-0.55316365
1.97118294,-0.33866218
1.68307734,-0.64181381
1.85524487,-0.90760761
1.67921174,-0.46108976
2.14518929,-0.70498633
1.77488124,-1.03317642
2.15275860,-0.82884371
2.00246525,-0.86072242
1.83729327,-1.30693972
1.67915332,-0.67014420
2.07519317,-0.43110034
2.07463121,-0.82221025
1.95349622,-0.61125308
1.90198863,-0.76635361
2.16530991,-0.55176491
1.83624816,-0.91327858
1.82380366,-0.87807971
1.87619376,-1.00860286
1.47403944,-1.12379622
1.83313310,-0.79184520
1.85433507,-0.81826961
1.66232169,-0.88668740
1.64491057,-0.84849089
1.90315473,-0.82656097
2.01860785,-0.55357152
1.79821682,-0.63971174
1.89128995,-0.49033260
2.05705237,-0.91807264
2.08179164,-1.03630686
1.80397213,-0.70225310
2.11037588,-0.76444912
2.25209785,-0.70056528
1.68327332,-0.67146242
1.91017044,-1.07113552
1.87851703,-0.60688961
1.56330800,-0.55145705
1.82720983,-0.72926188
1.65330768,-1.03332019
2.20776939,-1.08424270
1.56185615,-1.15224385
1.80831134,-0.73425603
2.13353848,-0.55190325
2.07439399,-0.88254935
2.16918206,-0.97512442
1.65556669,-0.70323962
1.48519158,-0.92075080
1.49145687,-0.66717875
1.89174271,-0.91088307
1.98376286,-0.55133611
1.98221827,-0.82119817
2.05937576,-1.05506074
2.00038409,-0.48816434
2.21717405,-0.51255840
1.78196084,-0.76577300
1.92498600,-0.73224515
1.87402248,-0.73675573
1.92568707,-0.49215624
1.90698445,-1.07048261
1.73930037,-0.85043895
1.91750574,-1.05938745
1.81045282,-0.85633689
1.94770825,-0.96970683
2.03544426,-0.48878518
2.20353317,-1.39889801
1.74575555,-0.28148741
1.81231081,-0.19181839
1.52224624,-0.54779923
1.58307076,-0.84679347
1.60893345,-1.01253664
1.68618524,-0.49251929
1.94935203,-0.88053727
1.94021475,-1.11482668
1.57906520,-0.75544327
1.80266547,-1.06234527
1.84328401,-0.85683697
2.05664110,-0.60600346
1.70751798,-0.81980538
1.66926718,-0.92163676
2.05252314,-0.58418840
1.83731234,-0.64309067
2.18774986,-0.52008247
2.20420432,-0.73519742
2.15692306,-0.39957631
1.65840316,-0.61397785
1.84752858,-0.72513860
1.92021501,-0.76056868
2.19033694,-0.73023492
1.78104353,-1.15813816
1.88846636,-0.78915614
1.67770946,-0.54993379
1.98575950,-0.70233941
1.70858991,-0.34094313
1.77540851,-0.79289490
1.98020089,-0.76033658
2.00423193,-0.66885328
2.51992774,-0.64089972
1.86475623,-0.91320103
2.04106998,-1.06171513
1.83461857,-1.03417218
1.89709198,-0.70248574
1.73874581,-0.99988359
1.63969970,-0.69639599
1.85359371,-0.60855967
1.60374367,-0.72362053
1.91382313,-0.45903561
1.86934280,-0.67369193
2.15819669,-0.54965544
2.18977189,-0.61042517
2.07302713,-1.03192639
2.05323124,-0.40309504
1.82014251,-0.69663471
1.80121386,-0.61087984
2.09923649,-0.85047078
1.94191134,-0.48843008
2.35318160,-0.79467613
1.75579667,-0.79704416
1.92960584,-0.70402569
1.70922446,-0.52069795
1.72438681,-0.88866615
2.02423120,-0.64481896
1.83946383,-0.85526073
2.12777066,-0.70015424
1.94988036,-1.00121605
2.06860971,-0.84963584
1.76128924,-0.93604451
1.91425157,-0.84837061
1.73831868,-1.02985883
2.05945015,-1.22175097
1.92432129,-0.31145707
2.05521274,-1.15916860
1.94782579,-0.72962469
1.86818051,-0.64361852
1.84963131,-0.45749936
1.91948938,-0.61062276
1.92356038,-0.85170585
1.89994204,-0.99026006
1.49771106,-0.69920629
1.91911507,-0.49023318
2.13586617,-0.76285267
1.49231422,-0.81612378
2.06809926,-0.60984367
1.91185892,-0.45918554
2.16796994,-0.76342231
3.38225269,-2.06350493
1.59068716,-0.43315911
1.19533658,-0.86853611
1.37524498,0.46710491
1.43089485,-0.77111989
3.16866207,-2.84156442
1.85033357,0.98587716
1.39106464,-0.17202683
2.07785368,-1.24695742
2.19165969,-0.99373710
2.57709002,-0.20090885
2.08811569,0.73619902
2.56911206,0.70909446
1.97483993,0.01994423
1.21015847,-0.59486282
0.56083620,-1.86508119
0.68096036,-1.03154027
1.79364169,-2.15475225
1.19424629,0.71871817
1.16296828,-0.78546268
1.08019471,1.13676584
0.92694020,-0.72528446
0.42823619,0.58504677
0.65359789,-0.55669612
1.56984496,-0.10212923
0.95416373,-0.66705084
1.60645795,-1.35877621
2.36533308,0.76856840
1.86715448,0.27870846
1.35152256,0.62458497
1.75991559,0.65078092
1.10723877,-0.41265830
1.22798765,-0.49904966
1.15177548,-0.70574260
1.12935174,-0.86418694
1.63735592,-0.64160711
1.97989535,0.07475577
2.05694604,-0.70593894
2.19525743,0.12181835
2.20330620,0.73441100
2.29998469,-0.87334162
2.63034153,-0.07858352
2.04524112,-0.07601807
1.41918170,-0.50082582
0.87144899,0.15799735
0.64235580,0.05072380
0.26287657,-0.24150524
-0.12703601,-0.13647163
-0.66230816,-0.21967706
-2.27760053,-0.56785679
-3.12109542,-0.33053714
-4.32992697,-0.60113060
-5.00400209,-0.59596688
-4.75940943,-0.62186760
-5.06595182,-0.29304415
-5.67538166,-0.74492466
-6.55208111,-0.29052886
-7.17083549,-0.72261715
-8.04366398,-0.35661143
-8.36704922,-0.17924069
-10.29228783,0.03006309
-11.49187374,-0.15886329
-11.49196148,-0.91886961
-12.15762997,-0.90697199
-11.86035156,-0.29498130
-11.54797363,-0.50752091
-13.17939091,-0.35157025
-13.77628803,-0.90520203
-15.58892345,-0.60551029
-17.43409920,-0.31339735
-18.71895981,-1.05372512
-18.72865486,-1.16592300
-18.80930710,-0.73662782
-18.76450729,-1.35068297
-19.94291306,-0.60560519
-21.58528137,-0.50715387
-22.67632484,-0.36141592
-22.75200081,-0.94915932
-23.54168892,-1.21240461
-25.72322845,-1.30172050
-27.07017708,-0.61655480
-27.65421295,-0.92201126
-27.87890816,-0.21660076
-27.74043465,0.73916596
-27.47771454,-1.83842027
-30.00875854,-2.42708373
-29.57225418,-3.21702075
-30.75882339,-0.35572165
-31.12941360,-1.80737960
-31.67875671,-0.39347103
-32.96286011,-0.72810233
-35.63705826,-1.31618714
-35.51100540,-2.30345011
-35.13635635,-2.35014462
-35.06261826,-2.68457508
-38.03049469,-1.64471412
-38.73286438,0.27985445
-41.25091171,-2.68398380
-41.78427124,-4.33816051
-41.86152649,-1.85740495
-42.82612228,0.55318105
-40.95787811,-2.14961433
-43.15428162,-2.97934794
-44.74175262,-1.39718950
-45.00238800,-1.91739559
-45.56028366,-1.96287274
-48.06505966,-5.07348919
-50.33610916,-1.35732472
-50.64740372,-0.94800270
-51.43400192,-1.76521420
-53.22691727,-3.20894480
-54.89404678,1.64744580
-55.80459976,2.18546152
-53.90710831,-3.50795865
-52.36772537,-3.70319676
-53.63113022,-0.95533282
-53.31248474,-3.21358562
-57.63308716,-2.08658862
-61.73454666,-1.32734597
-63.31021500,-2.60947895
-62.52239990,-0.70047188
-59.57614517,-2.58640671
-58.39751053,-0.87665302
-62.49221039,-1.35014129
-61.63851547,-1.79297137
-61.77009964,-3.59168530
-62.52752686,0.47203538
-66.63889313,0.58594942
-68.76686096,-3.40267420
-67.46674347,-0.83230233
-65.93264008,-0.27547571
-65.71887970,-1.40095425
-63.28520966,-2.33170676
-67.47365570,-2.74524999
-72.68872833,-0.05410330
-76.99665833,-2.27297878
-73.15873718,-0.27525818
-70.21306610,-2.99234653
-74.99407959,-1.06275594
-71.57670593,-0.26278305
-72.71324158,-1.24335980
-74.31058502,-2.09037948
-74.14177704,-1.01893163
-73.42737579,-0.46393362
-74.67941284,-2.24969411
-75.23194885,-1.36473763
-75.05349731,-1.81209826
-76.64388275,-1.45054746
-77.11362457,-1.66512108
-78.43384552,-0.31384650
-77.71566772,-3.85858941
-76.65266418,-1.78552628
-75.49613190,-0.52007222
-79.92610168,-0.88917601
-79.31028748,-1.06629634
-78.33919525,-1.92637634
-79.18968964,-1.00883806
-80.49160004,-1.59589505
-82.07360840,-3.73314834
-81.13088226,0.08441155
-81.66825867,-0.58941591
-82.10012054,-2.91621161
-81.71121979,-1.04690218
-81.42079163,-3.23947763
-83.44170380,-1.65105391
-83.31768036,-0.88663673
-83.98069763,-1.60182106
-83.77567291,-0.63494551
-84.53608704,-1.09809244
-86.52758026,-1.78826594
-87.25299835,-1.50735748
-87.20479584,-1.73377001
-87.59670258,-1.16944396
-88.49981689,-1.11999285
-87.67218018,-1.46796942
-87.47404480,-1.37626696
-87.82601166,-1.44351685
-88.21582794,-1.57770979
-88.22351837,-1.53467393
-87.62878418,-1.83080292
-88.25396729,-1.34291685
-88.33600616,-1.49227285
-88.57131195,-0.39660150
-87.50145721,-1.17353952
-88.60292816,-1.18361270
-87.42297363,-1.68065059
-86.50482178,-1.46069920
-86.02439880,-1.35081840
-86.03177643,-1.92963576
-86.47753143,-1.98421741
-87.20912933,-1.59824777
-86.14130402,-2.37344718
-85.24848175,-2.00190711
-86.02064514,-2.09868169
-86.47868347,-1.80484450
-85.57241058,-1.90588260
-84.85742188,-1.88119245
-84.47539520,-2.08071160
-84.85073090,-1.90569663
-85.93632507,-1.75778830
-86.10494995,-1.51674807
-86.97409058,-1.39265072
-88.61807251,-1.25613868
-88.42639160,-1.50152719
-88.32238007,-1.49833965
-88.42233276,-1.46642876
-88.13842010,-1.75397038
-86.89381409,-2.34407711
-86.82173920,-2.06537485
-87.26996613,-1.94083297
-86.89942932,-2.51472306
-87.73630524,-1.79687095
-87.75119019,-1.91466045
-88.09004974,-1.89282048
-87.47303772,-2.01943326
-88.02822876,-1.59846842
-88.54395294,-1.46688533
-88.29930115,-1.55654168
-88.52213287,-1.47043729
-87.90995789,-2.08733463
-87.29355621,-2.11963916
-87.11262512,-2.01223898
-88.86690521,-0.64618212
-87.43625641,-2.35876942
-87.17591858,-2.29762220
-85.98116302,-3.27387357
-87.12596130,-1.94032288
-87.86205292,-1.73827016
-87.71067047,-2.25269508
-87.96333313,-1.98807454
-88.17494965,-1.76802552
-87.81790924,-2.09709382
-88.18070984,-1.73719764
-88.24044037,-1.51701832
-88.55529785,-1.32161427
-88.29521179,-1.65557313
-87.81364441,-1.82165825
-87.22683716,-2.18734312
-87.82843781,-2.07514048
-88.02492523,-1.71218789
-87.99304199,-1.82846665
-88.05017090,-1.80953908
-87.75582123,-2.11030602
-88.03298950,-1.93805027
