temp6_0,temp6_1,temp6_2,temp6_3
0.00000000,0.90269417,-0.32113150,0.00000000f
0.00000000,0.94944757,-0.24615216,0.00000000f
0.00000000,1.03299761,-0.46103194,0.00000000f
0.00000000,1.04542589,-0.52040845,0.00000000f
0.00000000,0.90565264,-0.35255390,0.00000000f
0.00000000,1.05960333,-0.38382396,0.00000000f
0.00000000,1.13082051,-0.35176694,0.00000000f
0.00000000,0.84511334,-0.33711806,0.00000000f
0.00000000,0.95900208,-0.53776413,0.00000000f
0.00000000,0.94329768,-0.30474973,0.00000000f
0.00000000,0.78495091,-0.27689150,0.00000000f
0.00000000,0.91723728,-0.36608067,0.00000000f
0.00000000,0.82999897,-0.51875079,0.00000000f
0.00000000,1.10845280,-0.54436475,0.00000000f
0.00000000,0.78415626,-0.57850349,0.00000000f
0.00000000,0.90801877,-0.36869660,0.00000000f
0.00000000,1.07114089,-0.27708250,0.00000000f
0.00000000,1.04142702,-0.44307432,0.00000000f
0.00000000,1.08909047,-0.48958486,0.00000000f
0.00000000,0.83120513,-0.35307330,0.00000000f
0.00000000,0.74559712,-0.46223608,0.00000000f
0.00000000,0.74886900,-0.33499426,0.00000000f
0.00000000,0.94984961,-0.45735711,0.00000000f
0.00000000,0.99600011,-0.27681273,0.00000000f
0.00000000,0.99510306,-0.41225371,0.00000000f
0.00000000,1.03386891,-0.52967238,0.00000000f
0.00000000,1.00437748,-0.24510355,0.00000000f
0.00000000,1.11312497,-0.25732824,0.00000000f
0.00000000,0.89454937,-0.38442022,0.00000000f
0.00000000,0.96633613,-0.36758447,0.00000000f
0.00000000,0.94120103,-0.37002504,0.00000000f
0.00000000,0.96687633,-0.24710880,0.00000000f
0.00000000,0.95743752,-0.53745598,0.00000000f
0.00000000,0.87318534,-0.42694801,0.00000000f
0.00000000,0.96277285,-0.53191471,0.00000000f
0.00000000,0.90896434,-0.42993647,0.00000000f
0.00000000,0.97800988,-0.48692244,0.00000000f
0.00000000,1.02192223,-0.24540117,0.00000000f
0.00000000,1.10625792,-0.70230031,0.00000000f
0.00000000,0.87643355,-0.14131704,0.00000000f
0.00000000,0.90980560,-0.09629554,0.00000000f
0.00000000,0.76416540,-0.27499440,0.00000000f
0.00000000,0.79480237,-0.42514426,0.00000000f
0.00000000,0.80787426,-0.50841272,0.00000000f
0.00000000,0.84648472,-0.24725045,0.00000000f
0.00000000,0.97870129,-0.44208691,0.00000000f
0.00000000,0.97408652,-0.55969971,0.00000000f
0.00000000,0.79278499,-0.37927762,0.00000000f
0.00000000,0.90494317,-0.53330034,0.00000000f
0.00000000,0.92532587,-0.43013090,0.00000000f
0.00000000,1.03250730,-0.30423540,0.00000000f
0.00000000,0.85746682,-0.41168287,0.00000000f
0.00000000,0.83808708,-0.46272513,0.00000000f
0.00000000,1.03062725,-0.29333678,0.00000000f
0.00000000,0.92249143,-0.32288772,0.00000000f
0.00000000,1.09827125,-0.26108634,0.00000000f
0.00000000,1.10669374,-0.36913022,0.00000000f
0.00000000,1.08281171,-0.20059404,0.00000000f
0.00000000,0.83249658,-0.30820882,0.00000000f
0.00000000,0.92763132,-0.36408707,0.00000000f
0.00000000,0.96400601,-0.38182849,0.00000000f
0.00000000,1.09965146,-0.36661205,0.00000000f
0.00000000,0.89414942,-0.58142799,0.00000000f
0.00000000,0.94806170,-0.39617795,0.00000000f
0.00000000,0.84226161,-0.27608362,0.00000000f
0.00000000,0.99699479,-0.35262513,0.00000000f
0.00000000,0.85781884,-0.17117473,0.00000000f
0.00000000,0.89145976,-0.39812467,0.00000000f
0.00000000,0.99410331,-0.38170525,0.00000000f
0.00000000,1.00626242,-0.33581042,0.00000000f
0.00000000,1.26514280,-0.32176700,0.00000000f
0.00000000,0.93613392,-0.45843980,0.00000000f
0.00000000,1.02472973,-0.53303957,0.00000000f
0.00000000,0.92104727,-0.51919317,0.00000000f
0.00000000,0.95234418,-0.35264933,0.00000000f
0.00000000,0.87301087,-0.50203383,0.00000000f
0.00000000,0.82329553,-0.34966141,0.00000000f
0.00000000,0.93058652,-0.30552402,0.00000000f
0.00000000,0.80514938,-0.36328912,0.00000000f
0.00000000,0.96091098,-0.23047706,0.00000000f
0.00000000,0.93855667,-0.33824617,0.00000000f
0.00000000,1.08352089,-0.27595407,0.00000000f
0.00000000,1.09921730,-0.30642000,0.00000000f
0.00000000,1.04065764,-0.51802605,0.00000000f
0.00000000,1.03087103,-0.20238297,0.00000000f
0.00000000,0.91380805,-0.34974757,0.00000000f
0.00000000,0.90426844,-0.30668172,0.00000000f
0.00000000,1.05396593,-0.42699680,0.00000000f
0.00000000,0.97505045,-0.24524496,0.00000000f
0.00000000,1.18129492,-0.39892665,0.00000000f
0.00000000,0.88146651,-0.40014184,0.00000000f
0.00000000,0.96883529,-0.35348406,0.00000000f
0.00000000,0.85807484,-0.26140383,0.00000000f
0.00000000,0.86575055,-0.44616628,0.00000000f
0.00000000,1.01631427,-0.32374695,0.00000000f
0.00000000,0.92342120,-0.42934570,0.00000000f
0.00000000,1.06817615,-0.35148907,0.00000000f
0.00000000,0.97891366,-0.50264835,0.00000000f
0.00000000,1.03866744,-0.42660975,0.00000000f
0.00000000,0.88429505,-0.46996227,0.00000000f
0.00000000,0.96103048,-0.42591581,0.00000000f
0.00000000,0.87270403,-0.51702946,0.00000000f
0.00000000,1.03398752,-0.61340415,0.00000000f
0.00000000,0.96610224,-0.15636650,0.00000000f
0.00000000,1.03188765,-0.58199900,0.00000000f
0.00000000,0.97802013,-0.36635086,0.00000000f
0.00000000,0.93795943,-0.32314226,0.00000000f
0.00000000,0.92849714,-0.22966027,0.00000000f
0.00000000,0.96372008,-0.30657604,0.00000000f
0.00000000,0.96577078,-0.42761987,0.00000000f
0.00000000,0.95394254,-0.49720001,0.00000000f
0.00000000,0.75183278,-0.35099307,0.00000000f
0.00000000,0.96339297,-0.24609634,0.00000000f
0.00000000,1.07235193,-0.38300458,0.00000000f
0.00000000,0.74912739,-0.40968630,0.00000000f
0.00000000,1.03823888,-0.30615717,0.00000000f
0.00000000,0.95997339,-0.23056403,0.00000000f
0.00000000,1.08839583,-0.38326436,0.00000000f
0.00000000,1.70183885,-1.03828812,0.00000000f
0.00000000,0.80608100,-0.21950345,0.00000000f
0.00000000,0.60341549,-0.43844399,0.00000000f
0.00000000,0.69227803,0.23513372,0.00000000f
0.00000000,0.71864796,-0.38728473,0.00000000f
0.00000000,1.60535586,-1.43963671,0.00000000f
0.00000000,0.93506438,0.49821213,0.00000000f
0.00000000,0.69980150,-0.08654136,0.00000000f
0.00000000,1.04586828,-0.62764436,0.00000000f
0.00000000,1.10543013,-0.50122148,0.00000000f
0.00000000,1.30073059,-0.10140441,0.00000000f
0.00000000,1.05438888,0.37174189,0.00000000f
0.00000000,1.29875851,0.35846722,0.00000000f
0.00000000,0.99965328,0.01009566,0.00000000f
0.00000000,0.61241740,-0.30103856,0.00000000f
0.00000000,0.28340694,-0.94248009,0.00000000f
0.00000000,0.34336114,-0.52013433,0.00000000f
0.00000000,0.90513283,-1.08736157,0.00000000f
0.00000000,0.60709411,0.36535978,0.00000000f
0.00000000,0.58738828,-0.39671895,0.00000000f
0.00000000,0.54542196,0.57398641,0.00000000f
0.00000000,0.46796596,-0.36616001,0.00000000f
0.00000000,0.21527314,0.29410139,0.00000000f
0.00000000,0.32852927,-0.27982184,0.00000000f
0.00000000,0.78875315,-0.05131382,0.00000000f
0.00000000,0.48059255,-0.33597973,0.00000000f
0.00000000,0.80824417,-0.68363011,0.00000000f
0.00000000,1.19316685,0.38769606,0.00000000f
0.00000000,0.94695276,0.14135078,0.00000000f
0.00000000,0.68594021,0.31699651,0.00000000f
0.00000000,0.89378339,0.33050290,0.00000000f
0.00000000,0.56252497,-0.20964818,0.00000000f
0.00000000,0.62474710,-0.25389493,0.00000000f
0.00000000,0.58771080,-0.36011580,0.00000000f
0.00000000,0.57829982,-0.44251859,0.00000000f
0.00000000,0.84407914,-0.33075714,0.00000000f
0.00000000,1.02563322,0.03872528,0.00000000f
0.00000000,1.08036530,-0.37077880,0.00000000f
0.00000000,1.17115366,0.06498919,0.00000000f
0.00000000,1.19659233,0.39885086,0.00000000f
0.00000000,1.26288092,-0.47953647,0.00000000f
0.00000000,1.48650980,-0.04441065,0.00000000f
0.00000000,1.19606161,-0.04445554,0.00000000f
0.00000000,0.84657025,-0.29875264,0.00000000f
0.00000000,0.52880049,0.09587375,0.00000000f
0.00000000,0.39785799,0.03141697,0.00000000f
0.00000000,0.16573730,-0.15226319,0.00000000f
0.00000000,-0.08129259,-0.08733062,0.00000000f
0.00000000,-0.43084654,-0.14290492,0.00000000f
0.00000000,-1.50066626,-0.37414971,0.00000000f
0.00000000,-2.06398225,-0.21858440,0.00000000f
0.00000000,-2.86454487,-0.39768931,0.00000000f
0.00000000,-3.31383896,-0.39467174,0.00000000f
0.00000000,-3.16328192,-0.41331652,0.00000000f
0.00000000,-3.38448381,-0.19577825,0.00000000f
0.00000000,-3.81264901,-0.50043088,0.00000000f
0.00000000,-4.43244314,-0.19654101,0.00000000f
0.00000000,-4.87808609,-0.49157292,0.00000000f
0.00000000,-5.52573633,-0.24498048,0.00000000f
0.00000000,-5.76071930,-0.12340735,0.00000000f
0.00000000,-7.08756018,0.02070230,0.00000000f
0.00000000,-7.83419228,-0.10829964,0.00000000f
0.00000000,-7.83552408,-0.62650967,0.00000000f
0.00000000,-8.29929447,-0.61913610,0.00000000f
0.00000000,-8.17074013,-0.20321621,0.00000000f
0.00000000,-8.00230217,-0.35169250,0.00000000f
0.00000000,-9.20037365,-0.24542695,0.00000000f
0.00000000,-9.69400978,-0.63696676,0.00000000f
0.00000000,-10.98275471,-0.42659590,0.00000000f
0.00000000,-12.30835152,-0.22125633,0.00000000f
0.00000000,-13.08564854,-0.73661560,0.00000000f
0.00000000,-13.07000065,-0.81365234,0.00000000f
0.00000000,-13.14489460,-0.51479280,0.00000000f
0.00000000,-13.16463757,-0.94760025,0.00000000f
0.00000000,-14.02652550,-0.42594263,0.00000000f
0.00000000,-15.28423691,-0.35910860,0.00000000f
0.00000000,-15.96577740,-0.25446302,0.00000000f
0.00000000,-16.01255608,-0.66800576,0.00000000f
0.00000000,-16.63469315,-0.85669214,0.00000000f
0.00000000,-18.10372925,-0.91613680,0.00000000f
0.00000000,-19.02511597,-0.43331915,0.00000000f
0.00000000,-19.18085480,-0.63950348,0.00000000f
0.00000000,-19.49038315,-0.15142745,0.00000000f
0.00000000,-19.24119377,0.51269692,0.00000000f
0.00000000,-19.23476219,-1.28691852,0.00000000f
0.00000000,-21.02939987,-1.70084059,0.00000000f
0.00000000,-20.56329346,-2.23698020,0.00000000f
0.00000000,-21.71934319,-0.25118127,0.00000000f
0.00000000,-21.91704941,-1.27250803,0.00000000f
0.00000000,-22.33061028,-0.27736089,0.00000000f
0.00000000,-23.36888313,-0.51618516,0.00000000f
0.00000000,-25.23927498,-0.93216473,0.00000000f
0.00000000,-25.01144600,-1.62238765,0.00000000f
0.00000000,-24.82824135,-1.66067195,0.00000000f
0.00000000,-24.85697556,-1.90317845,0.00000000f
0.00000000,-27.14004898,-1.17373240,0.00000000f
0.00000000,-27.63650131,0.19968051,0.00000000f
0.00000000,-29.35498810,-1.90997744,0.00000000f
0.00000000,-29.52477074,-3.06534481,0.00000000f
0.00000000,-29.84271049,-1.32412744,0.00000000f
0.00000000,-30.14618301,0.38939545,0.00000000f
0.00000000,-29.13947105,-1.52934253,0.00000000f
0.00000000,-30.63466454,-2.11500049,0.00000000f
0.00000000,-31.72356606,-0.99065930,0.00000000f
0.00000000,-32.03346252,-1.36483455,0.00000000f
0.00000000,-32.58871078,-1.40401876,0.00000000f
0.00000000,-34.17570877,-3.60740399,0.00000000f
0.00000000,-35.57624817,-0.95932168,0.00000000f
0.00000000,-35.84498978,-0.67093557,0.00000000f
0.00000000,-36.34491730,-1.24735713,0.00000000f
0.00000000,-37.27872849,-2.24746037,0.00000000f
0.00000000,-38.49972153,1.15542960,0.00000000f
0.00000000,-38.30019760,1.49994123,0.00000000f
0.00000000,-37.19826508,-2.42064524,0.00000000f
0.00000000,-36.19553757,-2.55957627,0.00000000f
0.00000000,-36.98814392,-0.65887082,0.00000000f
0.00000000,-36.94996643,-2.22728086,0.00000000f
0.00000000,-39.74145126,-1.43882740,0.00000000f
0.00000000,-42.69316483,-0.91793984,0.00000000f
0.00000000,-43.24148178,-1.78229904,0.00000000f
0.00000000,-42.47877502,-0.47591242,0.00000000f
0.00000000,-40.09313202,-1.74058163,0.00000000f
0.00000000,-38.99193954,-0.58534008,0.00000000f
0.00000000,-41.76760101,-0.90238708,0.00000000f
0.00000000,-41.60353851,-1.21018410,0.00000000f
0.00000000,-41.20346069,-2.39581728,0.00000000f
0.00000000,-41.82438660,0.31574240,0.00000000f
0.00000000,-44.60896683,0.39224237,0.00000000f
0.00000000,-45.62259674,-2.25746584,0.00000000f
0.00000000,-44.36130142,-0.54726243,0.00000000f
0.00000000,-43.45494461,-0.18156077,0.00000000f
0.00000000,-43.09283829,-0.91862637,0.00000000f
0.00000000,-40.96290588,-1.50925446,0.00000000f
0.00000000,-44.11284637,-1.79478621,0.00000000f
0.00000000,-47.73023605,-0.03552632,0.00000000f
0.00000000,-49.78651428,-1.46972203,0.00000000f
0.00000000,-46.44216156,-0.17473762,0.00000000f
0.00000000,-44.57746506,-1.89980626,0.00000000f
0.00000000,-47.19979858,-0.66887772,0.00000000f
0.00000000,-44.97140884,-0.16510573,0.00000000f
0.00000000,-45.99674988,-0.78652126,0.00000000f
0.00000000,-46.29386520,-1.30226064,0.00000000f
0.00000000,-45.65724945,-0.62746835,0.00000000f
0.00000000,-45.23709106,-0.28581995,0.00000000f
0.00000000,-46.08003235,-1.38814664,0.00000000f
0.00000000,-46.07341766,-0.83579022,0.00000000f
0.00000000,-46.06902313,-1.11229455,0.00000000f
0.00000000,-46.75906754,-0.88495320,0.00000000f
0.00000000,-46.90001678,-1.01271605,0.00000000f
0.00000000,-47.50088501,-0.19007085,0.00000000f
0.00000000,-47.27560043,-2.34723759,0.00000000f
0.00000000,-46.18836212,-1.07589912,0.00000000f
0.00000000,-45.63883209,-0.31439346,0.00000000f
0.00000000,-48.57443237,-0.54038942,0.00000000f
0.00000000,-47.77502060,-0.64231676,0.00000000f
0.00000000,-47.15638351,-1.15958488,0.00000000f
0.00000000,-47.70851898,-0.60778326,0.00000000f
0.00000000,-48.41936111,-0.96000350,0.00000000f
0.00000000,-49.18096161,-2.23701429,0.00000000f
0.00000000,-48.21113968,0.05016064,0.00000000f
0.00000000,-48.79365158,-0.35215339,0.00000000f
0.00000000,-48.57897186,-1.72553408,0.00000000f
0.00000000,-48.55912399,-0.62215024,0.00000000f
0.00000000,-48.06270981,-1.91226435,0.00000000f
0.00000000,-48.94092560,-0.96838993,0.00000000f
0.00000000,-49.15600204,-0.52310050,0.00000000f
0.00000000,-49.32622528,-0.94083267,0.00000000f
0.00000000,-49.14501572,-0.37247577,0.00000000f
0.00000000,-49.69947433,-0.64557773,0.00000000f
0.00000000,-50.53801727,-1.04446948,0.00000000f
0.00000000,-50.62045670,-0.87450433,0.00000000f
0.00000000,-50.42588043,-1.00254667,0.00000000f
0.00000000,-50.27141190,-0.67113942,0.00000000f
0.00000000,-50.41011047,-0.63795573,0.00000000f
0.00000000,-49.41038513,-0.82731986,0.00000000f
0.00000000,-49.30337906,-0.77571142,0.00000000f
0.00000000,-49.33023071,-0.81079644,0.00000000f
0.00000000,-49.33709335,-0.88237709,0.00000000f
0.00000000,-48.97612762,-0.85195404,0.00000000f
0.00000000,-48.25428391,-1.00816286,0.00000000f
0.00000000,-48.26168442,-0.73437411,0.00000000f
0.00000000,-48.08304214,-0.81227374,0.00000000f
0.00000000,-48.06232834,-0.21521181,0.00000000f
0.00000000,-47.11936188,-0.63194871,0.00000000f
0.00000000,-47.48104095,-0.63428110,0.00000000f
0.00000000,-46.80126953,-0.89972442,0.00000000f
0.00000000,-46.03339005,-0.77730852,0.00000000f
0.00000000,-45.43791199,-0.71349949,0.00000000f
0.00000000,-45.15216446,-1.01273310,0.00000000f
0.00000000,-45.14878845,-1.03593397,0.00000000f
0.00000000,-45.39548111,-0.83194530,0.00000000f
0.00000000,-44.63722610,-1.22988737,0.00000000f
0.00000000,-43.83205795,-1.02931702,0.00000000f
0.00000000,-43.96311188,-1.07258642,0.00000000f
0.00000000,-44.06825638,-0.91972202,0.00000000f
0.00000000,-43.45208359,-0.96777183,0.00000000f
0.00000000,-42.92502594,-0.95159900,0.00000000f
0.00000000,-42.62570572,-1.04991281,0.00000000f
0.00000000,-42.69808960,-0.95897359,0.00000000f
0.00000000,-43.18738937,-0.88337833,0.00000000f
0.00000000,-43.23984909,-0.76167464,0.00000000f
0.00000000,-43.65247345,-0.69897425,0.00000000f
0.00000000,-44.44169998,-0.62994981,0.00000000f
0.00000000,-44.30471039,-0.75231755,0.00000000f
0.00000000,-44.27087784,-0.75103062,0.00000000f
0.00000000,-44.31903076,-0.73500323,0.00000000f
0.00000000,-44.18793488,-0.87934780,0.00000000f
0.00000000,-43.53605652,-1.17444348,0.00000000f
0.00000000,-43.49804688,-1.03476131,0.00000000f
0.00000000,-43.71653366,-0.97223014,0.00000000f
0.00000000,-43.52438736,-1.25952244,0.00000000f
0.00000000,-43.93637466,-0.89983273,0.00000000f
0.00000000,-43.93344879,-0.95859253,0.00000000f
0.00000000,-44.09202957,-0.94742024,0.00000000f
0.00000000,-43.76805878,-1.01044476,0.00000000f
0.00000000,-44.04101563,-0.79972267,0.00000000f
0.00000000,-44.29438400,-0.73381388,0.00000000f
0.00000000,-44.16925049,-0.77861637,0.00000000f
0.00000000,-44.28125000,-0.73555386,0.00000000f
0.00000000,-43.98296356,-1.04433179,0.00000000f
0.00000000,-43.67878342,-1.06059670,0.00000000f
0.00000000,-43.60261154,-1.00718904,0.00000000f
0.00000000,-44.50944138,-0.32364359,0.00000000f
0.00000000,-43.79864883,-1.18155682,0.00000000f
0.00000000,-43.66769791,-1.15091276,0.00000000f
0.00000000,-43.08208466,-1.64042103,0.00000000f
0.00000000,-43.67848587,-0.97273380,0.00000000f
0.00000000,-44.22273636,-0.87490630,0.00000000f
0.00000000,-44.12255096,-1.13321054,0.00000000f
0.00000000,-44.22964478,-0.99964190,0.00000000f
0.00000000,-44.42501450,-0.89078087,0.00000000f
0.00000000,-44.23829651,-1.05641162,0.00000000f
0.00000000,-44.45730591,-0.87582791,0.00000000f
0.00000000,-44.50672150,-0.76515388,0.00000000f
0.00000000,-44.69059753,-0.66697001,0.00000000f
0.00000000,-44.55877686,-0.83549625,0.00000000f
0.00000000,-44.27319717,-0.91842937,0.00000000f
0.00000000,-43.94886017,-1.10208333,0.00000000f
0.00000000,-44.23670959,-1.04518974,0.00000000f
0.00000000,-44.31582260,-0.86199462,0.00000000f
0.00000000,-44.27690125,-0.92005956,0.00000000f
0.00000000,-44.30707550,-0.91056478,0.00000000f
0.00000000,-44.14010239,-1.06145811,0.00000000f
0.00000000,-44.27631760,-0.97474515,0.00000000f
0.00000000,-44.31280136,-0.82171369,0.00000000f
0.00000000,-43.92833710,-1.01343453,0.00000000f
0.00000000,-43.94473267,-0.93031180,0.00000000f
0.00000000,-44.04301453,-0.86152774,0.00000000f
0.00000000,-43.81460190,-0.89208674,0.00000000f
0.00000000,-43.77208328,-0.95980066,0.00000000f
0.00000000,-44.07840347,-0.98663664,0.00000000f
0.00000000,-44.14624786,-0.93497002,0.00000000f
0.00000000,-44.09733582,-0.97060108,0.00000000f
0.00000000,-44.19609833,-0.75856477,0.00000000f
0.00000000,-43.88750076,-1.00796950,0.00000000f
0.00000000,-43.83468246,-0.99620175,0.00000000f
0.00000000,-43.90051270,-1.01343787,0.00000000f
0.00000000,-44.04349136,-0.94173217,0.00000000f
0.00000000,-43.91701508,-1.12471724,0.00000000f
0.00000000,-44.05520630,-0.98378283,0.00000000f
0.00000000,-44.19213867,-0.85018015,0.00000000f
0.00000000,-43.97499084,-1.06035066,0.00000000f
0.00000000,-44.09795761,-0.91496348,0.00000000f
0.00000000,-43.89574814,-0.95867980,0.00000000f
0.00000000,-44.05946732,-0.97112083,0.00000000f
0.00000000,-44.15233231,-0.87719208,0.00000000f
0.00000000,-44.00707626,-1.05363667,0.00000000f
0.00000000,-44.11916351,-0.92833263,0.00000000f
0.00000000,-44.15413666,-0.90460867,0.00000000f
0.00000000,-44.13186646,-0.90770698,0.00000000f
0.00000000,-44.11483002,-0.86215568,0.00000000f
0.00000000,-44.17800140,-0.85076147,0.00000000f
0.00000000,-43.93102646,-0.96956092,0.00000000f
0.00000000,-44.11730957,-0.76299292,0.00000000f
0.00000000,-43.81010056,-1.08014846,0.00000000f
0.00000000,-43.93391800,-0.93185109,0.00000000f
0.00000000,-44.00235748,-1.02823067,0.00000000f
0.00000000,-44.06206894,-1.02329826,0.00000000f
0.00000000,-44.18451309,-0.90906286,0.00000000f
0.00000000,-44.20773697,-0.80841357,0.00000000f
0.00000000,-44.04215240,-0.96290624,0.00000000f
0.00000000,-44.25163651,-0.88017362,0.00000000f
0.00000000,-44.02175522,-0.96665925,0.00000000f
0.00000000,-44.09021759,-0.91876686,0.00000000f
0.00000000,-44.32636642,-0.84379929,0.00000000f
0.00000000,-44.20537949,-0.98730159,0.00000000f
0.00000000,-44.43720245,-0.76014632,0.00000000f
0.00000000,-44.06726837,-1.06700099,0.00000000f
0.00000000,-44.28497696,-0.87818873,0.00000000f
0.00000000,-44.27125168,-0.87390566,0.00000000f
0.00000000,-44.21051407,-0.92125285,0.00000000f
0.00000000,-44.15605545,-0.93546128,0.00000000f
0.00000000,-44.31113815,-0.80532867,0.00000000f
0.00000000,-44.21368027,-0.84575039,0.00000000f
0.00000000,-44.21930313,-0.91740340,0.00000000f
0.00000000,-44.12878799,-1.01644170,0.00000000f
0.00000000,-44.24394226,-0.91351599,0.00000000f
0.00000000,-44.16694641,-0.98586178,0.00000000f
0.00000000,-44.16463470,-0.96312124,0.00000000f
0.00000000,-44.26877594,-0.84900844,0.00000000f
0.00000000,-44.17267990,-0.87187356,0.00000000f
0.00000000,-44.11066818,-1.01538217,0.00000000f
0.00000000,-44.19000244,-0.82385993,0.00000000f
0.00000000,-43.96523666,-0.96799582,0.00000000f
0.00000000,-44.35199738,-0.63571924,0.00000000f
0.00000000,-44.20772552,-0.92972338,0.00000000f
0.00000000,-44.07141876,-0.93180799,0.00000000f
0.00000000,-44.00933838,-0.92807406,0.00000000f
0.00000000,-44.21126556,-0.91601288,0.00000000f
0.00000000,-44.10295105,-0.99935955,0.00000000f
0.00000000,-44.24795532,-0.85555965,0.00000000f
0.00000000,-44.27336121,-0.92010534,0.00000000f
0.00000000,-44.38280869,-0.76324010,0.00000000f
0.00000000,-44.20170975,-0.87585932,0.00000000f
0.00000000,-43.96228409,-0.74826002,0.00000000f
0.00000000,-43.96939087,-0.97595257,0.00000000f
0.00000000,-44.05436707,-0.95168835,0.00000000f
0.00000000,-44.15066910,-1.00784874,0.00000000f
0.00000000,-44.29746246,-1.01905549,0.00000000f
0.00000000,-44.42980576,-0.89306790,0.00000000f
0.00000000,-44.41532516,-0.91020221,0.00000000f
0.00000000,-44.28453827,-0.96177351,0.00000000f
0.00000000,-44.42966843,-0.88024265,0.00000000f
0.00000000,-44.32084274,-0.98588812,0.00000000f
0.00000000,-44.44714355,-0.84111732,0.00000000f
0.00000000,-44.51804733,-0.79391360,0.00000000f
0.00000000,-44.42739868,-0.88107300,0.00000000f
0.00000000,-44.38454056,-0.91099846,0.00000000f
0.00000000,-44.28985596,-1.01708865,0.00000000f
0.00000000,-44.49670792,-0.81169462,0.00000000f
0.00000000,-44.41027832,-0.88410217,0.00000000f
0.00000000,-44.34978485,-0.96228099,0.00000000f
0.00000000,-44.32402039,-0.97814178,0.00000000f
0.00000000,-44.30796432,-0.97989517,0.00000000f
0.00000000,-44.43324661,-0.84697747,0.00000000f
0.00000000,-44.38138580,-0.90595365,0.00000000f
0.00000000,-44.36310196,-0.93388969,0.00000000f
0.00000000,-44.22970200,-1.00122440,0.00000000f
0.00000000,-44.64410400,-0.64340985,0.00000000f
0.00000000,-44.41803741,-0.85124880,0.00000000f
0.00000000,-44.32518387,-0.92696196,0.00000000f
0.00000000,-44.36063766,-0.80425209,0.00000000f
0.00000000,-44.38124084,-0.80921686,0.00000000f
0.00000000,-44.09397507,-1.08631516,0.00000000f
0.00000000,-44.21776962,-0.93644011,0.00000000f
0.00000000,-44.16348648,-0.90435040,0.00000000f
0.00000000,-44.27545929,-0.84694773,0.00000000f
0.00000000,-44.19419861,-0.83570063,0.00000000f
0.00000000,-44.19496536,-0.90457499,0.00000000f
0.00000000,-44.17598343,-0.97318047,0.00000000f
0.00000000,-44.15319061,-0.98769963,0.00000000f
0.00000000,-44.28508377,-0.86315393,0.00000000f
0.00000000,-44.01158524,-1.05808449,0.00000000f
0.00000000,-44.09990692,-1.01780617,0.00000000f
0.00000000,-44.19862366,-0.94705963,0.00000000f
0.00000000,-44.23048401,-0.91976833,0.00000000f
0.00000000,-44.28778839,-0.81116951,0.00000000f
0.00000000,-44.13653564,-0.98793823,0.00000000f
0.00000000,-44.33203506,-0.83743054,0.00000000f
0.00000000,-44.13184738,-1.04349685,0.00000000f
0.00000000,-44.41517258,-0.78810447,0.00000000f
0.00000000,-44.20253372,-0.98809719,0.00000000f
0.00000000,-44.42418289,-0.78111941,0.00000000f
0.00000000,-44.32209778,-0.85875487,0.00000000f
0.00000000,-44.34626007,-0.85062045,0.00000000f
0.00000000,-44.27001572,-0.85947728,0.00000000f
0.00000000,-44.29328156,-0.90749806,0.00000000f
0.00000000,-44.12130356,-1.08087575,0.00000000f
0.00000000,-44.20944977,-0.96348274,0.00000000f
0.00000000,-44.11993408,-1.02353644,0.00000000f
0.00000000,-44.31158066,-0.92361730,0.00000000f
0.00000000,-44.56164169,-0.68300670,0.00000000f
0.00000000,-44.33087921,-0.90684283,0.00000000f
0.00000000,-44.43539429,-0.83530062,0.00000000f
0.00000000,-44.39281464,-0.87963378,0.00000000f
0.00000000,-44.26097488,-0.99094647,0.00000000f
0.00000000,-44.21849442,-1.03619945,0.00000000f
0.00000000,-44.26124191,-1.01069653,0.00000000f
0.00000000,-44.29296112,-0.82889491,0.00000000f
0.00000000,-44.13444901,-1.00709462,0.00000000f
0.00000000,-44.11024094,-1.02992463,0.00000000f
0.00000000,-44.31215668,-0.87652564,0.00000000f
0.00000000,-44.21155930,-1.00489545,0.00000000f
0.00000000,-44.26717377,-0.90824252,0.00000000f
0.00000000,-44.30723953,-0.81960362,0.00000000f
0.00000000,-44.18266296,-0.97304863,0.00000000f
0.00000000,-43.97992706,-1.05726600,0.00000000f
0.00000000,-44.32320404,-0.82084399,0.00000000f
0.00000000,-44.11523438,-1.06487191,0.00000000f
0.00000000,-44.29366684,-0.82157165,0.00000000f
0.00000000,-44.06787109,-1.06067979,0.00000000f
0.00000000,-44.09299088,-1.05547285,0.00000000f
0.00000000,-44.22960663,-0.90600824,0.00000000f
0.00000000,-44.20237732,-0.82041150,0.00000000f
0.00000000,-44.04989243,-0.98663640,0.00000000f
0.00000000,-44.34067154,-0.80081677,0.00000000f
0.00000000,-44.00096130,-0.99100143,0.00000000f
0.00000000,-44.05484009,-1.01153743,0.00000000f
0.00000000,-44.05545044,-0.88873369,0.00000000f
0.00000000,-44.29303360,-0.82010692,0.00000000f
0.00000000,-44.25107956,-0.83797109,0.00000000f
0.00000000,-44.02675247,-1.08977997,0.00000000f
0.00000000,-44.22029495,-0.89062476,0.00000000f
0.00000000,-44.24733353,-0.85337150,0.00000000f
0.00000000,-44.36721420,-0.77921361,0.00000000f
0.00000000,-44.37857819,-0.77875817,0.00000000f
